MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	20.017822	s	4/14/2019 12:34:26 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
-38.016247	433.91876	24.378174
-38.014587	430.65442	24.387939
-38.01495	424.50067	24.397705
-38.013992	425.78168	24.407471
-38.013565	425.70004	24.417236
-38.012913	430.3237	24.427002
-38.011002	430.93063	24.436768
-38.00972	430.01324	24.446533
-38.009968	431.39255	24.456299
-38.008286	424.19617	24.466064
-38.009178	424.77679	24.47583
-38.007061	426.80209	24.485596
-38.006767	431.37149	24.495361
-38.006229	432.52878	24.505127
-38.004234	429.52988	24.514893
-38.003696	424.66809	24.524658
-38.003067	426.9433	24.534424
-38.002476	426.03693	24.544189
-38.001457	428.1106	24.553955
-37.999992	430.25461	24.563721
-37.99968	432.04373	24.573486
-37.99852	431.828	24.583252
-37.997635	425.72995	24.593018
-37.998299	423.68741	24.602783
-37.995956	427.6947	24.612549
-37.995445	431.00778	24.622314
-37.996037	430.44269	24.63208
-37.994389	429.49579	24.641846
-37.994564	425.77457	24.651611
-37.993679	426.86966	24.661377
-37.991199	423.45197	24.671143
-37.990688	427.11377	24.680908
-37.989899	430.58472	24.690674
-37.989918	431.1796	24.700439
-37.989239	429.92093	24.710205
-37.987843	423.99292	24.719971
-37.987896	423.72202	24.729736
-37.986851	428.3364	24.739502
-37.985836	429.44955	24.749268
-37.984543	432.56592	24.759033
-37.984375	429.08884	24.768799
-37.981991	428.00674	24.778564
-37.983063	422.71371	24.78833
-37.980659	421.4577	24.798096
-37.98082	429.24783	24.807861
-37.979622	433.05231	24.817627
-37.978504	431.18707	24.827393
-37.978992	425.93085	24.837158
-37.976551	422.3493	24.846924
-37.976593	423.87836	24.856689
-37.976093	428.52563	24.866455
-37.974216	430.44937	24.876221
-37.973385	430.21411	24.885986
-37.973404	428.05927	24.895752
-37.972469	426.26675	24.905518
-37.971256	421.55289	24.915283
-37.972122	424.65021	24.925049
-37.96991	431.1524	24.934814
-37.969795	431.85605	24.94458
-37.968193	428.07532	24.954346
-37.966988	424.68387	24.964111
-37.966984	422.07565	24.973877
-37.965961	427.40952	24.983643
-37.965294	428.83786	24.993408
-37.964214	427.13824	25.003174
-37.962818	429.4614	25.012939
-37.962715	425.80341	25.022705
-37.961147	422.92059	25.032471
-37.960865	424.18857	25.042236
-37.960461	425.7641	25.052002
-37.959255	431.90625	25.061768
-37.958359	429.08505	25.071533
-37.958328	426.26779	25.081299
-37.95612	423.46082	25.091064
-37.955868	423.7215	25.10083
-37.956039	426.07846	25.110596
-37.953564	425.39227	25.120361
-37.953838	428.82382	25.130127
-37.952484	429.76822	25.139893
-37.951256	423.40756	25.149658
-37.951195	422.95615	25.159424
-37.950768	422.64529	25.169189
-37.949642	426.34137	25.178955
-37.948948	429.09503	25.188721
-37.947903	425.10565	25.198486
-37.946583	424.81534	25.208252
-37.947186	423.37582	25.218018
-37.945232	421.82706	25.227783
-37.945309	424.50552	25.237549
-37.943584	423.78207	25.247314
-37.942017	428.534	25.25708
-37.942009	428.92599	25.266846
-37.941967	422.3847	25.276611
-37.940414	421.36374	25.286377
-37.94051	423.52368	25.296143
-37.93819	425.27975	25.305908
-37.938503	426.46255	25.315674
-37.936832	427.96326	25.325439
-37.936657	425.28412	25.335205
-37.935684	423.78201	25.344971
-37.935249	420.03696	25.354736
-37.93449	421.85687	25.364502
-37.933556	427.33868	25.374268
-37.932934	429.12271	25.384033
-37.931877	427.62439	25.393799
-37.930202	420.55548	25.403564
-37.929935	419.23172	25.41333
-37.929005	422.38074	25.423096
-37.928181	424.9032	25.432861
-37.926964	427.05209	25.442627
-37.925774	425.28436	25.452393
-37.925365	424.0325	25.462158
-37.925446	420.14996	25.471924
-37.924709	417.35358	25.481689
-37.923313	423.64374	25.491455
-37.923279	426.38971	25.501221
-37.923058	427.78812	25.510986
-37.921383	421.6701	25.520752
-37.920383	418.07019	25.530518
-37.920692	418.93503	25.540283
-37.918217	421.2948	25.550049
-37.918221	425.95328	25.559814
-37.916065	425.02228	25.56958
-37.916142	422.1666	25.579346
-37.914555	419.64154	25.589111
-37.914677	415.45746	25.598877
-37.913155	417.97247	25.608643
-37.913406	421.68835	25.618408
-37.912251	424.27463	25.628174
-37.91066	420.492	25.637939
-37.909836	416.0452	25.647705
-37.909569	413.51306	25.657471
-37.910725	416.78781	25.667236
-37.908268	415.78384	25.677002
-37.905975	417.76764	25.686768
-37.907246	415.83008	25.696533
-37.904919	411.80322	25.706299
-37.90538	404.22678	25.716064
-37.903973	395.73474	25.72583
-37.899342	-8.0234118	25.735596
-37.899441	-20.668524	25.745361
-37.899815	-38.871834	25.755127
-37.899288	-47.100834	25.764893
-37.899788	-43.651855	25.774658
-37.89753	-37.685509	25.784424
-37.896458	-42.124607	25.794189
-37.896782	-40.404995	25.803955
-37.895985	-40.19738	25.813721
-37.895172	-35.463402	25.823486
-37.894333	-40.071079	25.833252
-37.894665	-41.536919	25.843018
-37.893284	-45.078053	25.852783
-37.891666	-40.07288	25.862549
-37.892452	-37.446949	25.872314
-37.88929	-39.154518	25.88208
-37.89093	-38.424789	25.891846
-37.88842	-41.216179	25.901611
-37.888954	-43.760201	25.911377
-37.887859	-42.462303	25.921143
-37.886696	-42.102184	25.930908
-37.886044	-36.909367	25.940674
-37.886066	-35.337696	25.950439
-37.883068	-40.160843	25.960205
-37.882603	-43.028862	25.969971
-37.883636	-43.901478	25.979736
-37.880852	-41.480766	25.989502
-37.880939	-38.899864	25.999268
-37.880039	-37.480774	26.009033
-37.879379	-39.733624	26.018799
-37.878178	-40.72356	26.028564
-37.877247	-45.208054	26.03833
-37.874298	-45.241661	26.048096
-37.876015	-41.105278	26.057861
-37.874836	-35.363529	26.067627
-37.874596	-36.505367	26.077393
-37.873734	-43.83651	26.087158
-37.872387	-45.125923	26.096924
-37.872532	-43.05204	26.106689
-37.870441	-39.656837	26.116455
-37.869408	-38.011086	26.126221
-37.870426	-39.426067	26.135986
-37.867928	-38.606842	26.145752
-37.868046	-43.217422	26.155518
-37.867168	-47.360119	26.165283
-37.866497	-41.442341	26.175049
-37.864792	-38.41618	26.184814
-37.864952	-36.211121	26.19458
-37.863525	-38.922073	26.204346
-37.862232	-44.73634	26.214111
-37.861805	-43.698875	26.223877
-37.860847	-43.902168	26.233643
-37.859146	-39.973835	26.243408
-37.860001	-38.383587	26.253174
-37.859577	-38.050938	26.262939
-37.85825	-40.182323	26.272705
-37.856754	-45.355408	26.282471
-37.856953	-44.363049	26.292236
-37.856537	-41.964458	26.302002
-37.855602	-37.071224	26.311768
-37.854202	-35.971661	26.321533
-37.853294	-44.42606	26.331299
-37.852856	-44.706989	26.341064
-37.852654	-41.446629	26.35083
-37.850971	-42.376072	26.360596
-37.848618	-40.560616	26.370361
-37.848419	-39.161976	26.380127
-37.846607	-39.276108	26.389893
-37.847115	-42.517838	26.399658
-37.846279	-44.153706	26.409424
-37.845894	-44.121292	26.419189
-37.844482	-39.504074	26.428955
-37.843964	-38.164059	26.438721
-37.843441	-40.751904	26.448486
-37.842003	-40.753021	26.458252
-37.841625	-43.705067	26.468018
-37.84127	-41.403152	26.477783
-37.840919	-43.404732	26.487549
-37.839069	-41.27803	26.497314
-37.83849	-38.104744	26.50708
-37.838058	-39.114388	26.516846
-37.83625	-40.83099	26.526611
-37.835487	-45.380764	26.536377
-37.835255	-44.219791	26.546143
-37.83411	-38.976559	26.555908
-37.833744	-40.181252	26.565674
-37.833351	-37.594555	26.575439
-37.831646	-41.634277	26.585205
-37.831398	-42.458668	26.594971
-37.830765	-43.647312	26.604736
-37.828312	-46.230541	26.614502
-37.829247	-39.26366	26.624268
-37.828526	-36.734245	26.634033
-37.82708	-39.874092	26.643799
-37.826073	-44.827934	26.653564
-37.825245	-47.031174	26.66333
-37.824547	-42.340889	26.673096
-37.823658	-40.71492	26.682861
-37.821186	-37.120701	26.692627
-37.822495	-38.561787	26.702393
-37.820957	-41.069218	26.712158
-37.820938	-44.045425	26.721924
-37.82016	-44.761086	26.731689
-37.818855	-41.317616	26.741455
-37.819122	-37.545372	26.751221
-37.8172	-35.731102	26.760986
-37.815735	-41.446205	26.770752
-37.815777	-45.475239	26.780518
-37.815514	-44.300102	26.790283
-37.814522	-41.003712	26.800049
-37.813244	-37.726429	26.809814
-37.812119	-37.954494	26.81958
-37.811825	-38.934574	26.829346
-37.809464	-43.474762	26.839111
-37.81102	-46.766266	26.848877
-37.810287	-43.78632	26.858643
-37.808784	-40.394802	26.868408
-37.807549	-36.090073	26.878174
-37.806942	-39.98457	26.887939
-37.806664	-44.842537	26.897705
-37.805317	-45.027905	26.907471
-37.804169	-43.580261	26.917236
-37.804592	-40.144043	26.927002
-37.802723	-38.586533	26.936768
-37.801472	-38.247219	26.946533
-37.801392	-40.839844	26.956299
-37.800041	-45.14901	26.966064
-37.800632	-42.931374	26.97583
-37.798309	-43.446026	26.985596
-37.798157	-40.356472	26.995361
-37.797409	-35.453014	27.005127
-37.796104	-41.840809	27.014893
-37.795216	-42.364185	27.024658
-37.794571	-41.559376	27.034424
-37.794296	-44.577694	27.044189
-37.794159	-41.972054	27.053955
-37.79192	-39.40448	27.063721
-37.791622	-37.696682	27.073486
-37.791206	-38.962891	27.083252
-37.789215	-43.989124	27.093018
-37.787865	-46.60611	27.102783
-37.788136	-40.54018	27.112549
-37.788422	-39.286953	27.122314
-37.786396	-38.916592	27.13208
-37.785038	-38.964142	27.141846
-37.785278	-42.950172	27.151611
-37.784397	-42.257145	27.161377
-37.782837	-44.29953	27.171143
-37.78149	-41.205162	27.180908
-37.782272	-39.592026	27.190674
-37.780655	-37.388443	27.200439
-37.780838	-39.272442	27.210205
-37.778954	-45.727661	27.219971
-37.778526	-44.001366	27.229736
-37.77681	-41.09914	27.239502
-37.776817	-40.665394	27.249268
-37.776031	-36.436859	27.259033
-37.775444	-39.513229	27.268799
-37.774479	-41.45676	27.278564
-37.774075	-43.629299	27.28833
-37.772552	-47.509949	27.298096
-37.771252	-39.812592	27.307861
-37.771847	-36.725857	27.317627
-37.770416	-37.016186	27.327393
-37.76989	-43.596157	27.337158
-37.77013	-47.54277	27.346924
-37.768589	-43.117085	27.356689
-37.767075	-41.272095	27.366455
-37.766403	-37.720608	27.376221
-37.765667	-38.385536	27.385986
-37.764961	-40.400455	27.395752
-37.764263	-43.713074	27.405518
-37.763054	-48.359127	27.415283
-37.762749	-42.744019	27.425049
-37.760639	-38.532108	27.434814
-37.761078	-36.072651	27.44458
-37.759193	-40.001003	27.454346
-37.759071	-44.87904	27.464111
-37.758575	-46.655098	27.473877
-37.757843	-42.121822	27.483643
-37.756901	-39.261806	27.493408
-37.755028	-40.444431	27.503174
-37.75486	-37.259987	27.512939
-37.755116	-40.373436	27.522705
-37.753719	-45.470699	27.532471
-37.752224	-43.891762	27.542236
-37.751568	-42.322041	27.552002
-37.750206	-36.890705	27.561768

