MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typei_4545_r0			Time:	20.018066	s	4/15/2019 3:12:21 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_4545_dimension.tst
14.293115	944.90167	51.819336
14.293619	941.83948	51.829102
14.294959	936.99969	51.838867
14.294634	936.84021	51.848633
14.297112	937.43201	51.858398
14.297213	945.10535	51.868164
14.29811	949.42603	51.87793
14.298647	944.62512	51.887695
14.299684	937.39417	51.897461
14.300482	933.19073	51.907227
14.301158	937.00555	51.916992
14.30255	945.24329	51.926758
14.303561	949.39563	51.936523
14.30417	944.54236	51.946289
14.30504	941.14203	51.956055
14.306931	937.95746	51.96582
14.305942	936.42889	51.975586
14.308536	943.41315	51.985352
14.307405	947.38312	51.995117
14.30857	948.79065	52.004883
14.309634	943.07886	52.014648
14.310505	933.78101	52.024414
14.310949	934.58685	52.03418
14.311748	939.42883	52.043945
14.313248	945.90125	52.053711
14.31268	947.32483	52.063477
14.31504	942.23083	52.073242
14.314185	941.00696	52.083008
14.316678	935.34534	52.092773
14.31615	937.92438	52.102539
14.317618	943.43835	52.112305
14.318396	947.75024	52.12207
14.320308	949.78912	52.131836
14.320641	937.35913	52.141602
14.320889	935.9187	52.151367
14.32218	938.4162	52.161133
14.322716	940.17725	52.170898
14.32362	946.07849	52.180664
14.32434	943.14099	52.19043
14.324806	943.74176	52.200195
14.325831	939.01947	52.209961
14.326347	935.70514	52.219727
14.326792	937.41986	52.229492
14.328732	941.6333	52.239258
14.329368	948.32025	52.249023
14.329558	943.14252	52.258789
14.330771	940.77271	52.268555
14.331518	936.75	52.27832
14.331187	937.0625	52.288086
14.332756	940.203	52.297852
14.333418	944.99329	52.307617
14.334081	945.52936	52.317383
14.335895	945.14728	52.327148
14.336461	937.69434	52.336914
14.337306	934.53241	52.34668
14.338541	938.91589	52.356445
14.338554	945.82697	52.366211
14.339369	946.63025	52.375977
14.340774	946.41302	52.385742
14.341035	938.56787	52.395508
14.342069	937.04266	52.405273
14.342565	937.66681	52.415039
14.342478	939.42969	52.424805
14.344466	946.96808	52.43457
14.34513	948.20288	52.444336
14.345184	943.94049	52.454102
14.347013	936.28882	52.463867
14.346338	932.9361	52.473633
14.349128	942.08136	52.483398
14.349928	946.32336	52.493164
14.349037	948.35101	52.50293
14.350678	944.10278	52.512695
14.35241	936.78015	52.522461
14.352721	938.63751	52.532227
14.353928	934.41345	52.541992
14.354481	944.29755	52.551758
14.354739	948.72308	52.561523
14.356525	947.47241	52.571289
14.356481	941.11578	52.581055
14.358394	932.2074	52.59082
14.358736	936.04779	52.600586
14.358519	942.0318	52.610352
14.359211	947.20197	52.620117
14.360666	948.11847	52.629883
14.361443	940.83887	52.639648
14.361484	939.04309	52.649414
14.363513	931.91028	52.65918
14.364077	939.1496	52.668945
14.364283	945.07153	52.678711
14.366035	949.19342	52.688477
14.366118	944.14343	52.698242
14.368058	936.8064	52.708008
14.368176	934.89752	52.717773
14.36929	938.58569	52.727539
14.370184	943.03729	52.737305
14.370334	944.43463	52.74707
14.371096	944.58276	52.756836
14.372602	941.24927	52.766602
14.372475	935.53754	52.776367
14.373528	937.26111	52.786133
14.375143	938.78577	52.795898
14.375769	945.56689	52.805664
14.377001	948.58423	52.81543
14.377813	938.74933	52.825195
14.377583	937.96021	52.834961
14.378363	936.08252	52.844727
14.378363	938.8244	52.854492
14.379886	942.3949	52.864258
14.381255	943.00507	52.874023
14.381138	947.53918	52.883789
14.382174	940.00641	52.893555
14.383237	937.08478	52.90332
14.383327	936.01111	52.913086
14.384463	938.33661	52.922852
14.385749	948.72986	52.932617
14.387198	944.41632	52.942383
14.387467	943.60443	52.952148
14.388096	937.42212	52.961914
14.39017	934.84161	52.97168
14.391039	938.68915	52.981445
14.39052	940.98944	52.991211
14.391451	945.0705	53.000977
14.392331	948.25562	53.010742
14.393016	938.73016	53.020508
14.393669	935.56445	53.030273
14.395068	936.97992	53.040039
14.395705	942.27753	53.049805
14.395944	946.14783	53.05957
14.398484	946.51178	53.069336
14.39738	940.86249	53.079102
14.399884	938.77454	53.088867
14.399447	936.12317	53.098633
14.401205	937.52637	53.108398
14.401525	945.10394	53.118164
14.402208	947.49316	53.12793
14.401669	945.62494	53.137695
14.403674	935.83661	53.147461
14.404881	933.61591	53.157227
14.405071	938.87592	53.166992
14.406272	941.2218	53.176758
14.406793	948.52246	53.186523
14.407778	944.81171	53.196289
14.409529	941.54089	53.206055
14.409823	937.02942	53.21582
14.409334	932.59827	53.225586
14.410744	941.48956	53.235352
14.410506	947.24677	53.245117
14.412984	948.06775	53.254883
14.412324	943.12006	53.264648
14.414937	933.82135	53.274414
14.415736	936.297	53.28418
14.416897	940.04797	53.293945
14.41608	944.7594	53.303711
14.417131	947.85522	53.313477
14.41794	945.04321	53.323242
14.418752	940.41809	53.333008
14.419922	932.18445	53.342773
14.42089	938.53534	53.352539
14.421609	944.47668	53.362305
14.422326	946.81451	53.37207
14.423242	945.41644	53.381836
14.423676	938.00201	53.391602
14.425065	934.81946	53.401367
14.425987	936.64417	53.411133
14.427199	939.82935	53.420898
14.427045	943.6748	53.430664
14.428728	945.6217	53.44043
14.428843	945.13672	53.450195
14.430581	936.35754	53.459961
14.429643	934.77368	53.469727
14.430896	936.80536	53.479492
14.432903	944.44153	53.489258
14.432895	946.73981	53.499023
14.43349	942.72186	53.508789
14.434074	939.85834	53.518555
14.435696	936.22107	53.52832
14.436981	937.06372	53.538086
14.436964	940.48468	53.547852
14.43816	943.06055	53.557617
14.439235	947.63135	53.567383
14.439556	940.07007	53.577148
14.439516	937.79706	53.586914
14.440691	933.48706	53.59668
14.442735	938.28912	53.606445
14.441333	945.60266	53.616211
14.443469	942.89203	53.625977
14.444388	945.44977	53.635742
14.445202	938.82581	53.645508
14.445638	935.20917	53.655273
14.446779	937.5824	53.665039
14.449059	938.97736	53.674805
14.448622	946.62524	53.68457
14.450794	948.65088	53.694336
14.449101	940.06714	53.704102
14.451324	936.41052	53.713867
14.451915	932.86517	53.723633
14.452176	940.87939	53.733398
14.454592	942.89673	53.743164
14.454083	945.00177	53.75293
14.45517	944.09357	53.762695
14.456492	937.28564	53.772461
14.455986	934.99237	53.782227
14.457967	935.00024	53.791992
14.45808	941.6886	53.801758
14.458793	949.13245	53.811523
14.459755	944.06171	53.821289
14.460995	939.31061	53.831055
14.461734	932.33112	53.84082
14.462387	934.65704	53.850586
14.463026	941.73303	53.860352
14.46372	947.09357	53.870117
14.464435	944.93823	53.879883
14.465049	942.78448	53.889648
14.46666	937.40277	53.899414
14.467876	931.89142	53.90918
14.467783	939.75787	53.918945
14.468884	943.53308	53.928711
14.470211	948.6402	53.938477
14.470633	942.97888	53.948242
14.470933	936.13715	53.958008
14.472419	937.17981	53.967773
14.472782	935.98706	53.977539
14.473137	940.62311	53.987305
14.474538	945.66437	53.99707
14.475412	944.85382	54.006836
14.476525	940.65405	54.016602
14.476238	931.88275	54.026367
14.477483	934.33472	54.036133
14.479129	939.75403	54.045898
14.479552	945.10345	54.055664
14.48063	947.75018	54.06543
14.481402	939.7533	54.075195
14.481778	936.3714	54.084961
14.483414	936.08008	54.094727
14.483258	938.65167	54.104492
14.483929	943.64789	54.114258
14.484037	945.69312	54.124023
14.484984	947.02405	54.133789
14.48684	939.80713	54.143555
14.487859	934.75861	54.15332
14.488111	935.7475	54.163086
14.489552	941.63824	54.172852
14.49098	947.39929	54.182617
14.49137	943.59161	54.192383
14.491477	941.0564	54.202148
14.492682	937.94434	54.211914
14.494021	937.07141	54.22168
14.493953	935.99573	54.231445
14.495161	942.44055	54.241211
14.495665	946.0827	54.250977
14.49638	943.0968	54.260742
14.498043	939.61389	54.270508
14.497317	932.38019	54.280273
14.499136	938.70776	54.290039
14.499187	941.8985	54.299805
14.500312	942.3374	54.30957
14.501349	946.89008	54.319336
14.502199	942.66779	54.329102
14.503244	939.24005	54.338867
14.504189	935.6073	54.348633
14.503315	935.43622	54.358398
14.504872	946.20227	54.368164
14.506958	948.89539	54.37793
14.50782	943.53156	54.387695
14.507861	935.49182	54.397461
14.508809	932.13123	54.407227
14.509126	938.11871	54.416992
14.511159	940.8089	54.426758
14.511453	949.09576	54.436523
14.512233	945.81537	54.446289
14.512467	941.16199	54.456055
14.51276	936.2066	54.46582
14.51432	933.88092	54.475586
14.51515	938.82831	54.485352
14.515779	948.44513	54.495117
14.516789	946.51929	54.504883
14.517794	941.82581	54.514648
14.518429	934.97595	54.524414
14.519371	935.76697	54.53418
14.519632	938.51959	54.543945
14.519636	943.39063	54.553711
14.522029	947.78864	54.563477
14.523079	945.29846	54.573242
14.524253	938.38916	54.583008
14.523918	933.12439	54.592773
14.524174	936.01514	54.602539
14.526521	943.66534	54.612305
14.526544	947.96399	54.62207
14.527762	945.87537	54.631836
14.528896	937.90277	54.641602
14.529291	936.17603	54.651367
14.529717	935.81934	54.661133
14.531129	942.33881	54.670898
14.531301	944.86182	54.680664
14.532049	946.99738	54.69043
14.532438	943.3949	54.700195
14.532784	934.76184	54.709961
14.53456	935.62457	54.719727
14.535689	937.15179	54.729492
14.536729	945.39233	54.739258
14.536431	946.61841	54.749023
14.537335	943.50269	54.758789
14.539567	941.60687	54.768555
14.540052	936.24969	54.77832
14.540197	936.73346	54.788086
14.542198	940.14154	54.797852
14.541408	943.21454	54.807617
14.542338	948.34521	54.817383
14.544443	941.06726	54.827148
14.544576	937.81555	54.836914
14.545921	934.45892	54.84668
14.544765	938.94904	54.856445
14.546189	943.80664	54.866211
14.548368	943.69531	54.875977
14.548284	943.01501	54.885742
14.550146	941.54285	54.895508
14.549218	936.97729	54.905273
14.551261	936.59186	54.915039
14.551685	941.54797	54.924805
14.552537	945.62384	54.93457
14.553007	946.97473	54.944336
14.554397	942.63605	54.954102
14.55525	934.43579	54.963867
14.556172	935.38403	54.973633
14.556618	941.88422	54.983398
14.558464	942.41467	54.993164
14.558261	947.12976	55.00293
14.559022	944.2312	55.012695
14.56031	939.22589	55.022461
14.560142	933.83716	55.032227
14.562392	934.49005	55.041992
14.562903	943.88593	55.051758
14.563185	948.26434	55.061523
14.563819	947.15698	55.071289
14.565113	939.15796	55.081055
14.565432	934.58984	55.09082
14.566602	937.44415	55.100586
14.568095	938.18933	55.110352
14.567475	947.15204	55.120117
14.569256	947.43317	55.129883
14.569377	942.10669	55.139648
14.57013	936.29449	55.149414
14.57139	931.28259	55.15918
14.571656	939.16052	55.168945
14.573921	945.01215	55.178711
14.573264	947.46014	55.188477
14.5754	944.87628	55.198242
14.57461	936.65399	55.208008
14.57541	935.76746	55.217773
14.576852	935.30664	55.227539
14.578112	942.87183	55.237305
14.578443	948.03693	55.24707
14.578905	945.90546	55.256836
14.581604	942.26563	55.266602
14.580726	933.34332	55.276367
14.58213	934.41278	55.286133
14.583496	941.95081	55.295898
14.583762	946.1181	55.305664
14.584284	947.04126	55.31543
14.586424	942.14655	55.325195
14.587127	937.68134	55.334961
14.586479	936.71558	55.344727
14.587725	937.4339	55.354492
14.58842	941.24396	55.364258
14.58913	947.40265	55.374023
14.589817	945.49194	55.383789
14.590246	938.09576	55.393555
14.590974	935.92749	55.40332
14.592596	935.26019	55.413086
14.593412	943.37543	55.422852
14.59341	945.04993	55.432617
14.594912	944.25861	55.442383
14.595802	942.82074	55.452148
14.596392	937.48212	55.461914
14.597589	937.32831	55.47168
14.598481	936.70386	55.481445
14.599801	943.41339	55.491211
14.60007	948.2464	55.500977
14.601162	941.46619	55.510742
14.601997	940.6626	55.520508
14.603329	934.89917	55.530273
14.603983	938.0188	55.540039
14.604095	943.11884	55.549805
14.604526	942.87793	55.55957
14.606242	946.4812	55.569336
14.604999	942.47552	55.579102
14.607578	936.52649	55.588867
14.607665	935.26721	55.598633
14.607929	936.34668	55.608398
14.609551	945.17627	55.618164
14.610831	945.78363	55.62793
14.611012	943.13324	55.637695
14.612785	937.03156	55.647461
14.613783	935.11993	55.657227
14.612472	938.07367	55.666992
14.613945	940.75879	55.676758
14.614839	946.34924	55.686523
14.616598	945.97864	55.696289
14.617492	940.02472	55.706055
14.617282	933.90045	55.71582
14.618561	931.85999	55.725586
14.619328	940.43738	55.735352
14.620801	946.77521	55.745117
14.621793	946.23065	55.754883
14.622238	940.60675	55.764648
14.62225	936.59613	55.774414
14.623244	933.56586	55.78418
14.623336	935.13855	55.793945
14.626084	944.18256	55.803711
14.626512	946.85815	55.813477
14.627379	946.15723	55.823242
14.628024	938.18286	55.833008
14.628004	931.74255	55.842773
14.629248	937.50342	55.852539
14.630294	942.62646	55.862305
14.630656	947.76038	55.87207
14.632075	945.06482	55.881836
14.632638	937.83197	55.891602
14.633729	938.94647	55.901367
14.634305	932.02081	55.911133
14.635303	939.31427	55.920898
14.635336	944.26746	55.930664
14.637578	946.68201	55.94043
14.636683	945.32001	55.950195
14.638156	933.88458	55.959961
14.639715	933.95032	55.969727
14.639669	939.47986	55.979492
14.640727	942.25476	55.989258
14.64164	946.19348	55.999023
14.642141	941.16498	56.008789
14.643235	939.77277	56.018555
14.644273	935.14178	56.02832
14.64533	935.53131	56.038086
14.645371	938.94519	56.047852
14.645827	945.69965	56.057617
14.646649	947.28046	56.067383
14.648235	940.62756	56.077148
14.648262	934.92755	56.086914
14.649851	936.44672	56.09668
14.649908	939.62854	56.106445
14.651177	943.32758	56.116211
14.652516	945.16492	56.125977
14.653251	944.04846	56.135742
14.652794	939.08136	56.145508
14.655203	935.86798	56.155273
14.655114	934.13867	56.165039
14.655842	941.14984	56.174805
14.657146	947.94049	56.18457
14.658351	943.34753	56.194336
14.659295	940.64276	56.204102
14.659095	935.24719	56.213867
14.659709	936.25183	56.223633
14.661832	942.13361	56.233398
14.661198	940.73792	56.243164
14.662683	947.13202	56.25293
14.663593	943.04486	56.262695
14.664454	938.67487	56.272461
14.665458	934.11627	56.282227
14.665027	936.27368	56.291992
14.66782	943.20471	56.301758
14.666924	945.96436	56.311523
14.668175	946.75177	56.321289
14.669518	939.34613	56.331055
14.669745	935.3775	56.34082
14.671278	935.63611	56.350586
14.671484	937.61414	56.360352
14.671712	945.17218	56.370117
14.672252	947.78906	56.379883
14.675237	942.84338	56.389648
14.674855	935.05005	56.399414
14.676454	931.27747	56.40918
14.676184	937.90308	56.418945
14.676991	943.77222	56.428711
14.677879	946.44897	56.438477
14.678656	943.96594	56.448242
14.679885	939.1283	56.458008
14.68059	934.81958	56.467773
14.681084	933.67871	56.477539
14.681759	941.59766	56.487305
14.682628	946.1662	56.49707
14.683024	948.54468	56.506836
14.685108	939.83112	56.516602
14.684481	933.71619	56.526367
14.687596	933.37122	56.536133
14.68669	942.02417	56.545898
14.687417	946.69989	56.555664
14.689373	945.58612	56.56543
14.689187	942.80157	56.575195
14.691554	937.77722	56.584961
14.690892	933.83209	56.594727
14.692638	937.19006	56.604492
14.692591	942.48169	56.614258
14.692946	946.92688	56.624023
14.694005	947.26556	56.633789
14.69489	934.81934	56.643555
14.695492	935.5968	56.65332
14.697413	935.74347	56.663086
14.697073	940.93616	56.672852
14.698484	945.45984	56.682617
14.698335	943.6687	56.692383
14.699419	945.89307	56.702148
14.70054	936.56024	56.711914
14.703063	934.81946	56.72168
14.702121	939.0321	56.731445
14.702303	942.05182	56.741211
14.704199	948.00342	56.750977
14.703922	941.07501	56.760742
14.705709	938.04913	56.770508
14.70556	935.41956	56.780273
14.707624	935.92493	56.790039
14.708856	942.42609	56.799805
14.708645	942.96643	56.80957
14.708488	945.7146	56.819336
14.710392	942.23285	56.829102
14.71094	936.29547	56.838867
14.712376	932.7113	56.848633
14.714359	936.68799	56.858398
14.714356	944.72375	56.868164
14.713436	945.59186	56.87793
14.715158	944.71899	56.887695
14.715951	937.46881	56.897461
14.717254	935.68518	56.907227
14.718293	936.0282	56.916992
14.71841	940.64917	56.926758
14.719941	946.87177	56.936523
14.720232	947.28723	56.946289
14.721681	940.37695	56.956055
14.72189	933.76794	56.96582
14.723108	933.20044	56.975586
14.724002	942.47778	56.985352
14.724658	941.94025	56.995117
14.725452	947.72589	57.004883
14.725849	940.66278	57.014648
14.726426	936.58356	57.024414
14.727434	936.98102	57.03418
14.727256	934.25067	57.043945
14.729681	942.32672	57.053711
14.729531	946.98254	57.063477
14.731237	943.94202	57.073242
14.731627	936.71796	57.083008
14.732059	930.85529	57.092773
14.733224	934.84607	57.102539
14.733909	942.24835	57.112305
14.734724	945.33344	57.12207
14.736458	946.09784	57.131836
14.737002	939.96289	57.141602
14.735691	936.66418	57.151367
14.737738	932.33606	57.161133
14.73971	938.14435	57.170898
14.739833	946.08289	57.180664
14.740633	947.28314	57.19043
14.742372	942.4444	57.200195
14.741517	932.96869	57.209961
14.743476	932.60364	57.219727
14.74339	938.60236	57.229492
14.745382	942.87128	57.239258
14.744973	944.09485	57.249023
14.746101	943.74689	57.258789
14.747453	939.9198	57.268555
14.747436	931.49182	57.27832
14.748979	935.13428	57.288086
14.749781	941.08771	57.297852
14.750076	946.1134	57.307617
14.751053	947.07391	57.317383
14.752609	938.75128	57.327148
14.754035	935.84839	57.336914
14.75299	934.46307	57.34668
14.754915	939.21161	57.356445
14.754848	944.0871	57.366211
14.756524	943.01404	57.375977
14.757993	944.84326	57.385742
14.757953	936.7644	57.395508
14.757523	934.29907	57.405273
14.759656	935.74146	57.415039
14.759667	942.26825	57.424805
14.761141	947.57062	57.43457
14.762227	942.33832	57.444336
14.762215	940.58704	57.454102
14.76321	936.40448	57.463867
14.764354	933.81622	57.473633
14.765112	940.68439	57.483398
14.765419	941.71283	57.493164
14.766298	945.25543	57.50293
14.767669	943.28021	57.512695
14.769455	937.70374	57.522461
14.768866	934.73444	57.532227
14.770085	935.12329	57.541992
14.771655	942.74268	57.551758
14.772199	945.18292	57.561523
14.772727	943.14209	57.571289
14.77343	939.28906	57.581055
14.774162	935.34314	57.59082
14.774177	933.71753	57.600586
14.775945	935.98297	57.610352
14.776717	944.54321	57.620117
14.777365	947.79266	57.629883
14.777676	943.2276	57.639648
14.778634	934.50647	57.649414
14.780045	932.78748	57.65918
14.780037	937.22797	57.668945
14.781667	940.91425	57.678711
14.783237	947.50952	57.688477
14.783908	942.38019	57.698242
14.783029	938.50067	57.708008
14.784632	934.2146	57.717773
14.784952	930.20447	57.727539
14.786145	940.38672	57.737305
14.787171	945.68237	57.74707
14.787834	946.237	57.756836
14.78873	936.97101	57.766602
14.789242	931.05963	57.776367
14.790206	934.12769	57.786133
14.791703	936.91418	57.795898
14.792389	944.2254	57.805664
14.79199	943.88409	57.81543
14.794194	941.27789	57.825195
14.795013	937.98053	57.834961
14.796062	930.70984	57.844727
14.79643	936.02881	57.854492
14.797101	942.78125	57.864258
14.798736	946.18152	57.874023
14.797252	943.38977	57.883789
14.79874	935.15802	57.893555
14.799841	933.15143	57.90332
14.800698	935.62024	57.913086
14.801982	939.08276	57.922852
14.802732	944.72668	57.932617
14.80405	944.44751	57.942383
14.803228	940.58405	57.952148
14.805029	933.99127	57.961914
14.805577	933.60071	57.97168
14.806147	936.03229	57.981445
14.80737	943.05524	57.991211
14.808136	945.87329	58.000977
14.809328	940.67645	58.010742
14.809701	934.81635	58.020508
14.811192	934.18109	58.030273
14.812008	934.85779	58.040039
14.812123	939.04437	58.049805
14.811931	941.9267	58.05957
14.813366	945.8797	58.069336
14.814747	938.37933	58.079102
14.815139	934.5119	58.088867
14.816204	932.07159	58.098633
14.817597	937.83759	58.108398
14.818046	943.98602	58.118164
14.818318	940.60358	58.12793
14.819406	942.24072	58.137695
14.820171	935.90002	58.147461
14.820593	934.1698	58.157227
14.822182	934.15698	58.166992
14.82256	937.39063	58.176758
14.823776	944.51617	58.186523
14.824381	943.34723	58.196289
14.825381	939.64117	58.206055
14.82677	932.93854	58.21582
14.826753	932.68976	58.225586
14.828258	940.21399	58.235352
14.827454	940.73456	58.245117
14.830092	944.89758	58.254883
14.829608	940.16766	58.264648
14.831437	935.37592	58.274414
14.831023	934.28479	58.28418
14.832279	932.32611	58.293945
14.832831	940.87579	58.303711
14.83397	948.46149	58.313477
14.835233	943.78424	58.323242
14.836283	935.33636	58.333008
14.836145	929.91064	58.342773
14.838035	933.24255	58.352539
14.840005	938.09308	58.362305
14.83851	944.40228	58.37207
14.84011	944.11877	58.381836
14.840936	941.20789	58.391602
14.841193	932.47028	58.401367
14.842505	930.80896	58.411133
14.843376	936.84149	58.420898
14.844701	944.14215	58.430664
14.844541	946.66162	58.44043
14.844962	940.75525	58.450195
14.846437	932.65411	58.459961
14.847998	932.35852	58.469727
14.848013	934.87714	58.479492
14.849319	941.29193	58.489258
14.848951	944.15088	58.499023
14.850636	942.8924	58.508789
14.852342	939.18481	58.518555
14.853695	929.3786	58.52832
14.852612	934.71185	58.538086
14.85392	938.59833	58.547852
14.855096	945.02014	58.557617
14.856096	944.92133	58.567383
14.856643	935.43829	58.577148
14.856717	935.41101	58.586914
14.858861	933.24054	58.59668
14.858919	937.39917	58.606445
14.860399	943.54395	58.616211
14.860507	943.04694	58.625977
14.861223	943.15149	58.635742
14.862148	933.5567	58.645508
14.862697	932.30267	58.655273
14.864389	934.51434	58.665039
14.865232	940.09637	58.674805
14.864682	944.29309	58.68457
14.866044	940.40747	58.694336
14.866986	937.64398	58.704102
14.867142	936.15643	58.713867
14.868492	932.38416	58.723633
14.869781	936.93481	58.733398
14.870279	941.07983	58.743164
14.871555	943.96454	58.75293
14.871676	937.93164	58.762695
14.871156	935.33228	58.772461
14.873238	931.29181	58.782227
14.873635	935.41229	58.791992
14.873676	938.54089	58.801758
14.877103	941.39178	58.811523
14.877386	941.72314	58.821289
14.876986	937.58044	58.831055
14.878117	934.87469	58.84082
14.879674	931.68671	58.850586
14.879973	935.50446	58.860352
14.880727	944.36298	58.870117
14.88158	943.17633	58.879883
14.882564	940.71075	58.889648
14.883933	932.92065	58.899414
14.884248	931.38715	58.90918
14.885215	936.073	58.918945
14.884685	937.04004	58.928711
14.885771	944.39905	58.938477
14.887099	941.19696	58.948242
14.888088	936.26044	58.958008
14.887853	931.94617	58.967773
14.888444	927.74652	58.977539
14.890391	938.98254	58.987305
14.891166	945.5694	58.99707
14.892341	944.81976	59.006836
14.893261	937.67566	59.016602
14.893618	930.39624	59.026367
14.894303	932.03381	59.036133
14.895795	935.59418	59.045898
14.896225	940.9375	59.055664
14.897105	943.84076	59.06543
14.898111	941.03595	59.075195
14.898651	934.90253	59.084961
14.899687	928.77521	59.094727
14.900563	933.13116	59.104492
14.900391	941.59509	59.114258
14.90215	945.38293	59.124023
14.902914	939.92139	59.133789
14.90331	934.94714	59.143555
14.903676	931.56305	59.15332
14.904706	932.00092	59.163086
14.904888	937.63831	59.172852
14.906469	942.2514	59.182617
14.907459	943.65045	59.192383
14.908029	940.47992	59.202148
14.910833	929.5838	59.211914
14.910356	932.31647	59.22168
14.910465	935.20599	59.231445
14.911559	942.3175	59.241211
14.91258	943.99152	59.250977
14.913489	938.3114	59.260742
14.914028	935.39032	59.270508
14.91499	931.75262	59.280273
14.915256	934.49512	59.290039
14.917491	937.60773	59.299805
14.916849	941.51208	59.30957
14.918416	944.03528	59.319336
14.918995	934.71545	59.329102
14.919514	932.96082	59.338867
14.920568	932.23108	59.348633
14.921168	937.05493	59.358398
14.9217	940.69672	59.368164
14.923243	938.97089	59.37793
14.922401	937.67517	59.387695
14.924278	936.521	59.397461
14.926269	931.35809	59.407227
14.926931	935.48187	59.416992
14.926776	937.49677	59.426758
14.927884	943.69849	59.436523
14.928926	940.63446	59.446289
14.929845	935.98425	59.456055
14.93017	931.48492	59.46582
14.931517	931.94464	59.475586
14.933028	937.80701	59.485352
14.933822	939.57263	59.495117
14.934268	939.42523	59.504883
14.934488	940.3996	59.514648
14.93587	933.71277	59.524414
14.936228	930.4129	59.53418
14.937209	933.77161	59.543945
14.937881	940.32983	59.553711
14.937117	942.85089	59.563477
14.940243	941.78967	59.573242
14.940398	931.78168	59.583008
14.940789	931.21259	59.592773
14.941883	933.12701	59.602539
14.942597	934.39423	59.612305
14.943282	942.58282	59.62207
14.943658	942.25153	59.631836
14.945422	940.01593	59.641602
14.946211	931.64368	59.651367
14.946624	925.65356	59.661133
14.94748	935.78308	59.670898
14.948709	941.62036	59.680664
14.949435	944.5412	59.69043
14.950829	937.40033	59.700195
14.949703	932.20209	59.709961
14.951088	931.23938	59.719727
14.952292	930.46942	59.729492
14.953114	938.44299	59.739258
14.954402	942.73798	59.749023
14.954453	941.86499	59.758789
14.955094	938.46558	59.768555
14.957585	928.25983	59.77832
14.957555	931.12885	59.788086
14.958722	938.90375	59.797852
14.958345	942.80688	59.807617
14.958809	943.15607	59.817383
14.959711	935.79279	59.827148
14.961216	932.75171	59.836914
14.962348	929.76813	59.84668
14.962336	934.6474	59.856445
14.963725	939.90729	59.866211
14.964781	945.58929	59.875977
14.965377	940.51019	59.885742
14.965189	932.08893	59.895508
14.967339	930.90948	59.905273
14.967748	933.37854	59.915039
14.968929	941.10333	59.924805
14.969056	942.15234	59.93457
14.970137	939.1922	59.944336
14.97142	937.7757	59.954102
14.97265	932.48206	59.963867
14.973175	933.28009	59.973633
14.973166	933.41437	59.983398
14.97371	941.38373	59.993164
14.975344	945.05212	60.00293
14.975261	935.4801	60.012695


Data Header:			0.254_hd_dimension_typei_4545_r0			Time:	66.843262	s	4/15/2019 3:13:08 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_4545_dimension.tst
Displacement	Force	Running Time
mm	N	s
14.977002	934.14728	60.022461
14.977375	930.92932	60.032227
14.977524	933.71466	60.041992
14.97936	939.29047	60.051758
14.98033	937.1084	60.061523
14.980042	941.28638	60.071289
14.981071	936.16193	60.081055
14.983214	932.32111	60.09082
14.982733	932.01526	60.100586
14.983796	933.36432	60.110352
14.985919	943.07068	60.120117
14.98525	940.18323	60.129883
14.986887	938.27057	60.139648
14.987614	933.45251	60.149414
14.988079	931.43341	60.15918
14.989414	934.47211	60.168945
14.989572	935.62134	60.178711
14.990466	941.66833	60.188477
14.991477	943.17273	60.198242
14.992082	934.72803	60.208008
14.992933	930.58771	60.217773
14.993562	931.12683	60.227539
14.994292	938.19104	60.237305
14.995693	943.84058	60.24707
14.996235	941.66333	60.256836
14.997211	936.48224	60.266602
14.998128	931.38361	60.276367
14.999853	929.82532	60.286133
14.999609	934.74683	60.295898
14.999876	940.76483	60.305664
15.000342	942.04077	60.31543
15.002067	942.39929	60.325195
15.002323	930.5788	60.334961
15.003289	927.69153	60.344727
15.004214	933.15454	60.354492
15.004538	939.76703	60.364258
15.006384	944.06427	60.374023
15.006639	940.96338	60.383789
15.00792	935.48639	60.393555
15.009377	931.42511	60.40332
15.009194	927.617	60.413086
15.009778	936.43878	60.422852
15.01193	943.28094	60.432617
15.01148	942.37793	60.442383
15.012349	936.79108	60.452148
15.01323	927.27588	60.461914
15.014313	930.50458	60.47168
15.015778	936.1828	60.481445
15.014961	940.06714	60.491211
15.016892	943.24878	60.500977
15.017079	934.64331	60.510742
15.018561	935.49542	60.520508
15.019004	926.90668	60.530273
15.019557	930.59973	60.540039
15.021459	935.83624	60.549805
15.021908	942.69092	60.55957
15.022439	942.10657	60.569336
15.022609	933.73773	60.579102
15.024696	929.60999	60.588867
15.024681	932.56506	60.598633
15.026253	935.95758	60.608398
15.026671	940.38745	60.618164
15.02721	941.00739	60.62793
15.028639	938.75793	60.637695
15.028067	934.36261	60.647461
15.029754	930.99371	60.657227
15.030279	930.1795	60.666992
15.030324	938.83337	60.676758
15.032514	944.25275	60.686523
15.032516	938.51978	60.696289
15.034233	935.31982	60.706055
15.034687	929.44464	60.71582
15.034846	932.89233	60.725586
15.036246	936.14453	60.735352
15.036949	937.80438	60.745117
