MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	20.01709	s	4/14/2019 12:33:00 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
-38.703049	425.47223	16.145508
-38.703121	421.34607	16.155273
-38.700737	427.26947	16.165039
-38.700848	430.78195	16.174805
-38.700684	433.27264	16.18457
-38.698601	427.64777	16.194336
-38.698956	422.6868	16.204102
-38.697502	423.19873	16.213867
-38.696976	425.62311	16.223633
-38.695988	430.2998	16.233398
-38.694916	430.03552	16.243164
-38.694328	427.24048	16.25293
-38.69315	427.36075	16.262695
-38.693287	419.93008	16.272461
-38.692173	424.82568	16.282227
-38.691559	427.39426	16.291992
-38.690571	429.84204	16.301758
-38.689175	430.83072	16.311523
-38.68837	423.54846	16.321289
-38.687702	424.03442	16.331055
-38.686417	425.11972	16.34082
-38.68626	426.64862	16.350586
-38.685787	429.26794	16.360352
-38.683495	428.53842	16.370117
-38.683342	428.70615	16.379883
-38.682972	427.26031	16.389648
-38.681091	422.28159	16.399414
-38.6805	424.10568	16.40918
-38.680702	427.24561	16.418945
-38.678612	430.76105	16.428711
-38.67981	426.82678	16.438477
-38.677814	426.61206	16.448242
-38.677029	425.02362	16.458008
-38.677055	425.48749	16.467773
-38.674973	424.97192	16.477539
-38.675907	426.27722	16.487305
-38.674534	430.42041	16.49707
-38.673466	429.08557	16.506836
-38.673244	425.74173	16.516602
-38.670048	421.62244	16.526367
-38.670048	425.62369	16.536133
-38.669857	428.9808	16.545898
-38.668819	429.24527	16.555664
-38.668056	429.76953	16.56543
-38.667362	425.29803	16.575195
-38.666576	424.12424	16.584961
-38.665607	423.59827	16.594727
-38.664127	422.42978	16.604492
-38.66407	429.05124	16.614258
-38.663116	431.06528	16.624023
-38.663261	427.68948	16.633789
-38.66172	422.99603	16.643555
-38.660381	419.92093	16.65332
-38.660751	427.37079	16.663086
-38.659912	426.5412	16.672852
-38.658619	429.84943	16.682617
-38.657475	428.26672	16.692383
-38.657288	423.94559	16.702148
-38.655437	423.28714	16.711914
-38.65411	421.73993	16.72168
-38.65377	425.06726	16.731445
-38.653618	431.66238	16.741211
-38.652927	429.85846	16.750977
-38.651546	424.86075	16.760742
-38.651581	420.73816	16.770508
-38.650089	422.2175	16.780273
-38.649399	427.63028	16.790039
-38.648521	429.0853	16.799805
-38.646832	428.24994	16.80957
-38.647675	427.55383	16.819336
-38.646381	424.03708	16.829102
-38.646194	419.85229	16.838867
-38.645004	422.27692	16.848633
-38.644772	427.78314	16.858398
-38.644135	431.86035	16.868164
-38.642834	428.83487	16.87793
-38.640961	423.22174	16.887695
-38.639973	421.21054	16.897461
-38.639767	423.83835	16.907227
-38.638729	427.54886	16.916992
-38.636612	427.24225	16.926758
-38.637371	427.10684	16.936523
-38.634529	426.72174	16.946289
-38.635586	420.29477	16.956055
-38.634731	422.48929	16.96582
-38.634186	424.95276	16.975586
-38.632671	426.7283	16.985352
-38.631886	429.81702	16.995117
-38.630123	423.64594	17.004883
-38.631317	424.1434	17.014648
-38.629631	423.47153	17.024414
-38.628895	423.2168	17.03418
-38.629333	428.24789	17.043945
-38.628445	425.61734	17.053711
-38.627266	429.6011	17.063477
-38.625809	425.94385	17.073242
-38.62431	423.1543	17.083008
-38.624874	422.58194	17.092773
-38.623463	424.01633	17.102539
-38.622696	428.18076	17.112305
-38.6222	426.01126	17.12207
-38.621243	426.32889	17.131836
-38.619625	424.9996	17.141602
-38.619446	424.40042	17.151367
-38.618481	422.12885	17.161133
-38.618294	424.33121	17.170898
-38.617401	426.46198	17.180664
-38.616154	428.94806	17.19043
-38.614799	423.61627	17.200195
-38.616028	420.07578	17.209961
-38.61409	419.26904	17.219727
-38.612148	425.02444	17.229492
-38.611637	425.48236	17.239258
-38.611298	428.88867	17.249023
-38.611019	424.35086	17.258789
-38.609676	423.61383	17.268555
-38.608139	420.70493	17.27832
-38.60844	421.42322	17.288086
-38.606926	425.62009	17.297852
-38.606834	429.0376	17.307617
-38.60516	428.15759	17.317383
-38.604855	421.69766	17.327148
-38.60413	417.77563	17.336914
-38.602627	425.32553	17.34668
-38.602489	424.55829	17.356445
-38.601078	428.77835	17.366211
-38.599693	426.37082	17.375977
-38.599495	423.7601	17.385742
-38.598301	424.04279	17.395508
-38.598553	418.88632	17.405273
-38.597908	424.98535	17.415039
-38.595898	429.11093	17.424805
-38.595627	428.99765	17.43457
-38.594627	426.42932	17.444336
-38.594978	419.20554	17.454102
-38.592712	419.24469	17.463867
-38.592434	423.75146	17.473633
-38.591793	426.71179	17.483398
-38.590313	428.09219	17.493164
-38.590004	425.79929	17.50293
-38.587574	422.707	17.512695
-38.588745	419.09097	17.522461
-38.588524	419.25406	17.532227
-38.586056	426.26556	17.541992
-38.586018	429.07968	17.551758
-38.585129	427.62534	17.561523
-38.585373	422.27588	17.571289
-38.583035	420.62506	17.581055
-38.582687	421.51761	17.59082
-38.583061	425.10385	17.600586
-38.581272	424.19464	17.610352
-38.579479	425.35507	17.620117
-38.579487	427.55884	17.629883
-38.579227	420.72586	17.639648
-38.576733	421.60147	17.649414
-38.577629	420.63184	17.65918
-38.576096	426.71014	17.668945
-38.575027	429.18195	17.678711
-38.575249	423.48941	17.688477
-38.574287	424.92114	17.698242
-38.573063	422.75665	17.708008
-38.571594	422.84793	17.717773
-38.571762	423.67093	17.727539
-38.569248	422.70728	17.737305
-38.570198	427.83716	17.74707
-38.569649	426.69205	17.756836
-38.567276	422.57504	17.766602
-38.567051	420.50601	17.776367
-38.566879	420.97015	17.786133
-38.565826	426.86545	17.795898
-38.564674	425.58575	17.805664
-38.564758	425.80063	17.81543
-38.562851	425.21454	17.825195
-38.562424	421.49323	17.834961
-38.561756	420.54596	17.844727
-38.561436	422.00485	17.854492
-38.560238	424.48224	17.864258
-38.558781	429.1731	17.874023
-38.558331	424.93832	17.883789
-38.556374	421.04974	17.893555
-38.556042	417.77899	17.90332
-38.55677	421.12103	17.913086
-38.554512	424.07574	17.922852
-38.554665	427.57065	17.932617
-38.552959	424.56802	17.942383
-38.552032	424.65375	17.952148
-38.552204	419.76639	17.961914
-38.550884	418.81033	17.97168
-38.549961	422.75012	17.981445
-38.549366	426.40671	17.991211
-38.548214	428.29092	18.000977
-38.547886	421.11304	18.010742
-38.547253	417.32742	18.020508
-38.546963	420.61682	18.030273
-38.54393	421.12112	18.040039
-38.543835	425.81818	18.049805
-38.543762	424.58224	18.05957
-38.543503	423.27975	18.069336
-38.542603	421.81711	18.079102
-38.541584	416.09631	18.088867
-38.540543	421.68784	18.098633
-38.539501	425.186	18.108398
-38.539051	426.84988	18.118164
-38.539089	427.13693	18.12793
-38.536499	417.67166	18.137695
-38.534889	418.44733	18.147461
-38.535652	421.29205	18.157227
-38.53373	422.69955	18.166992
-38.534443	427.31888	18.176758
-38.533775	425.36292	18.186523
-38.53154	423.87717	18.196289
-38.530735	419.28775	18.206055
-38.530476	420.0661	18.21582
-38.529881	421.42023	18.225586
-38.528412	427.77063	18.235352
-38.528656	427.25946	18.245117
-38.527813	422.12341	18.254883
-38.52766	421.35239	18.264648
-38.52354	421.2966	18.274414
-38.524483	423.48419	18.28418
-38.524967	422.34296	18.293945
-38.52393	424.4537	18.303711
-38.523552	425.81949	18.313477
-38.522194	423.23145	18.323242
-38.521839	420.42737	18.333008
-38.519295	418.99536	18.342773
-38.519485	423.29211	18.352539
-38.518333	425.80652	18.362305
-38.516632	422.3407	18.37207
-38.516712	424.35248	18.381836
-38.515808	422.62073	18.391602
-38.515903	420.19028	18.401367
-38.513687	420.7337	18.411133
-38.51358	420.77231	18.420898
-38.512142	426.35959	18.430664
-38.511345	425.58032	18.44043
-38.51133	423.01288	18.450195
-38.510086	418.91025	18.459961
-38.509167	417.18781	18.469727
-38.50956	425.91412	18.479492
-38.508389	423.33286	18.489258
-38.507282	425.49973	18.499023
-38.507492	423.72784	18.508789
-38.505428	420.11304	18.518555
-38.50367	420.20032	18.52832
-38.504345	417.95966	18.538086
-38.502865	423.27985	18.547852
-38.502781	427.41858	18.557617
-38.500484	424.08386	18.567383
-38.500042	421.526	18.577148
-38.499615	417.46579	18.586914
-38.499046	419.84625	18.59668
-38.498241	424.17905	18.606445
-38.497101	427.9321	18.616211
-38.496067	424.2334	18.625977
-38.495419	422.41144	18.635742
-38.493874	418.93539	18.645508
-38.493908	417.569	18.655273
-38.492958	422.12524	18.665039
-38.492577	425.49918	18.674805
-38.491753	427.12076	18.68457
-38.491108	423.16577	18.694336
-38.488918	417.95938	18.704102
-38.489502	418.92395	18.713867
-38.488369	420.98636	18.723633
-38.486031	426.86649	18.733398
-38.486931	424.95068	18.743164
-38.486023	424.93417	18.75293
-38.485657	422.94269	18.762695
-38.485641	415.65106	18.772461
-38.4842	421.25705	18.782227
-38.483406	422.16953	18.791992
-38.481056	426.66483	18.801758
-38.479725	427.52652	18.811523
-38.479809	418.44952	18.821289
-38.479122	419.18573	18.831055
-38.478054	421.00711	18.84082
-38.477684	423.09982	18.850586
-38.477386	424.61795	18.860352
-38.475506	423.25375	18.870117
-38.474842	424.99545	18.879883
-38.474628	420.60077	18.889648
-38.474548	419.07565	18.899414
-38.473091	419.83832	18.90918
-38.472301	423.62677	18.918945
-38.471413	427.77475	18.928711
-38.469879	424.56824	18.938477
-38.468998	421.64676	18.948242
-38.469292	420.82898	18.958008
-38.466892	419.62277	18.967773
-38.46767	422.29645	18.977539
-38.467564	423.46777	18.987305
-38.464569	426.67548	18.99707
-38.464859	424.28702	19.006836
-38.463322	421.31586	19.016602
-38.46312	419.28732	19.026367
-38.462406	421.86383	19.036133
-38.461849	424.88223	19.045898
-38.460171	424.18964	19.055664
-38.459473	425.33322	19.06543
-38.458664	421.32596	19.075195
-38.457798	421.67017	19.084961
-38.456833	419.30795	19.094727
-38.458359	422.05676	19.104492
-38.456043	428.1232	19.114258
-38.454159	427.14325	19.124023
-38.453438	424.77032	19.133789
-38.452797	418.62042	19.143555
-38.452557	417.02786	19.15332
-38.451859	422.58789	19.163086
-38.450909	422.55518	19.172852
-38.449211	426.77863	19.182617
-38.448975	424.43378	19.192383
-38.44902	421.02994	19.202148
-38.447926	419.84656	19.211914
-38.446301	416.63309	19.22168
-38.445625	422.68747	19.231445
-38.445866	426.06555	19.241211
-38.44339	425.81494	19.250977
-38.443794	420.76654	19.260742
-38.442776	416.43787	19.270508
-38.441372	419.70239	19.280273
-38.441452	420.87915	19.290039
-38.440941	424.16953	19.299805
-38.439716	424.53467	19.30957
-38.438488	425.13943	19.319336
-38.436836	420.20816	19.329102
-38.436562	415.98911	19.338867
-38.436478	419.48004	19.348633
-38.434746	425.83514	19.358398
-38.433987	428.45468	19.368164
-38.433617	423.01047	19.37793
-38.43359	418.35208	19.387695
-38.432194	419.40533	19.397461
-38.430691	420.7608	19.407227
-38.430077	425.44022	19.416992
-38.428886	423.18802	19.426758
-38.429794	424.43192	19.436523
-38.426941	422.99106	19.446289
-38.428135	417.57651	19.456055
-38.426456	419.96381	19.46582
-38.425537	418.92957	19.475586
-38.425522	426.21295	19.485352
-38.424931	425.85013	19.495117
-38.423401	421.20041	19.504883
-38.421024	420.52158	19.514648
-38.421886	419.23642	19.524414
-38.420486	420.7944	19.53418
-38.419697	423.24707	19.543945
-38.418285	422.43115	19.553711
-38.417728	425.68448	19.563477
-38.417542	420.69354	19.573242
-38.417839	418.40918	19.583008
-38.41563	418.82513	19.592773
-38.416119	420.73651	19.602539
-38.413952	425.46237	19.612305
-38.414314	421.48526	19.62207
-38.413162	422.9678	19.631836
-38.411434	421.39313	19.641602
-38.410023	419.75433	19.651367
-38.410049	420.97995	19.661133
-38.409634	421.8736	19.670898
-38.409405	425.79648	19.680664
-38.408463	425.86923	19.69043
-38.406036	420.77008	19.700195
-38.40604	417.08786	19.709961
-38.404995	419.20859	19.719727
-38.403812	421.90363	19.729492
-38.404572	423.93561	19.739258
-38.403091	425.33563	19.749023
-38.401947	421.96973	19.758789
-38.400864	421.05338	19.768555
-38.400993	416.41397	19.77832
-38.399338	416.80701	19.788086
-38.399048	423.78128	19.797852
-38.397427	426.14047	19.807617
-38.397625	424.84857	19.817383
-38.396523	419.42966	19.827148
-38.395622	415.63754	19.836914
-38.395199	420.11072	19.84668
-38.393776	419.79819	19.856445
-38.39349	426.58652	19.866211
-38.392662	425.0946	19.875977
-38.391582	421.44379	19.885742
-38.390327	419.53726	19.895508
-38.388607	414.34497	19.905273
-38.388805	422.01627	19.915039
-38.389175	425.06174	19.924805
-38.387165	425.03058	19.93457
-38.386524	423.54446	19.944336
-38.385963	415.88315	19.954102
-38.384827	417.50616	19.963867
-38.38308	419.90518	19.973633
-38.384674	422.38864	19.983398
-38.382336	424.24957	19.993164
-38.382919	422.97443	20.00293
-38.379009	422.36517	20.012695


Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	26.233154	s	4/14/2019 12:33:06 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
Displacement	Force	Running Time
mm	N	s
-38.380112	415.63162	20.022461
-38.37846	417.832	20.032227
-38.37735	423.00549	20.041992
-38.379108	426.50882	20.051758
-38.376228	424.93304	20.061523
-38.376709	418.26443	20.071289
-38.374577	416.66321	20.081055
-38.374889	418.93793	20.09082
-38.373268	419.74823	20.100586
-38.373775	422.56705	20.110352
-38.371483	425.74789	20.120117
-38.371643	422.77325	20.129883
-38.370663	416.98364	20.139648
-38.369923	418.28323	20.149414
-38.368969	419.28564	20.15918
-38.367714	423.6272	20.168945
-38.367191	423.23462	20.178711
-38.365768	421.12839	20.188477
-38.365406	422.02969	20.198242
-38.364506	418.43365	20.208008
-38.363342	419.4975	20.217773
-38.363186	419.19214	20.227539
-38.36153	420.77277	20.237305
-38.360619	423.74872	20.24707
-38.361027	421.0993	20.256836
-38.360031	420.5433	20.266602
-38.359222	416.79105	20.276367
-38.357834	418.06119	20.286133
-38.357437	424.54404	20.295898
-38.356197	422.34583	20.305664
-38.356201	423.64594	20.31543
-38.355629	422.69656	20.325195
-38.354092	417.58145	20.334961
-38.352818	419.15802	20.344727
-38.351574	417.12909	20.354492
-38.352242	424.85855	20.364258
-38.350719	426.7457	20.374023
-38.349983	421.63736	20.383789
-38.349113	418.10846	20.393555
-38.347996	416.97638	20.40332
-38.347328	420.34344	20.413086
-38.34679	421.22925	20.422852
-38.345795	424.07837	20.432617
-38.345024	423.66425	20.442383
-38.344666	420.47632	20.452148
-38.342854	416.81064	20.461914
-38.343021	417.22516	20.47168
-38.342709	419.60434	20.481445
-38.340492	425.23697	20.491211
-38.340401	424.18918	20.500977
-38.338375	420.67621	20.510742
-38.338615	416.45224	20.520508
-38.339092	419.09262	20.530273
-38.337357	418.18988	20.540039
-38.335773	423.36188	20.549805
-38.335945	422.95816	20.55957
-38.33485	422.2926	20.569336
-38.33371	419.39313	20.579102
-38.330936	413.22781	20.588867
-38.332069	418.81686	20.598633
-38.330135	422.72021	20.608398
-38.330631	425.39597	20.618164
-38.329556	424.03003	20.62793
-38.328346	415.40118	20.637695
-38.327744	417.30685	20.647461
-38.327984	418.04108	20.657227
-38.326279	420.87299	20.666992
-38.324856	423.89508	20.676758
-38.324619	422.13556	20.686523
-38.324192	422.26221	20.696289
-38.323071	414.50537	20.706055
-38.322826	416.3894	20.71582
-38.321735	420.40454	20.725586
-38.320423	423.19641	20.735352
-38.319557	423.26108	20.745117
-38.318222	420.20425	20.754883
-38.317715	417.06946	20.764648
-38.317139	418.87192	20.774414
-38.316475	418.62982	20.78418
-38.315342	419.80478	20.793945
-38.315464	422.67346	20.803711
-38.314232	424.29764	20.813477
-38.313538	420.08508	20.823242
-38.313107	416.79449	20.833008
-38.312069	417.04916	20.842773
-38.311317	421.64877	20.852539
-38.309994	422.35294	20.862305
-38.309383	420.17252	20.87207
-38.308334	420.3381	20.881836
-38.308353	418.46872	20.891602
-38.307022	417.93286	20.901367
-38.305885	417.55496	20.911133
-38.305885	419.03271	20.920898
-38.304417	424.81653	20.930664
-38.303402	421.53857	20.94043
-38.303177	420.39474	20.950195
-38.301964	416.92899	20.959961
-38.300549	416.51807	20.969727
-38.301357	421.04321	20.979492
-38.300125	418.9476	20.989258
-38.299194	423.69153	20.999023
-38.298351	421.27216	21.008789
-38.297039	417.07574	21.018555
-38.296341	417.46442	21.02832
-38.295513	414.33789	21.038086
-38.295147	422.89053	21.047852
-38.293724	425.03094	21.057617
-38.292995	422.9386	21.067383
-38.292152	419.59305	21.077148
-38.292217	415.49231	21.086914
-38.290657	418.86227	21.09668
-38.289509	419.19839	21.106445
-38.288563	423.86517	21.116211
-38.28754	423.84961	21.125977
-38.287537	421.82379	21.135742
-38.285572	416.34198	21.145508
-38.286137	414.1398	21.155273
-38.285088	418.05377	21.165039
-38.283661	425.15604	21.174805
-38.284164	423.46759	21.18457
-38.282806	420.98758	21.194336
-38.281738	416.78082	21.204102
-38.280525	415.70612	21.213867
-38.27943	418.15335	21.223633
-38.279408	423.10831	21.233398
-38.278015	422.14432	21.243164
-38.277172	422.43628	21.25293
-38.27692	419.10626	21.262695
-38.276165	413.22308	21.272461
-38.274891	416.76392	21.282227
-38.274799	419.42435	21.291992
-38.273529	424.37369	21.301758
-38.272358	423.15912	21.311523
-38.272041	417.47504	21.321289
-38.269653	418.00568	21.331055
-38.271404	415.97668	21.34082
-38.269951	419.56006	21.350586
-38.26757	420.70654	21.360352
-38.267498	421.13016	21.370117
-38.267239	422.34561	21.379883
-38.265968	414.74866	21.389648
-38.264687	415.58777	21.399414
-38.264877	418.30637	21.40918
-38.264111	420.78976	21.418945
-38.262547	423.96017	21.428711
-38.260509	419.83859	21.438477
-38.26049	417.11804	21.448242
-38.259983	417.93457	21.458008
-38.259678	415.79446	21.467773
-38.259003	418.62042	21.477539
-38.257778	419.48584	21.487305
-38.257153	422.70786	21.49707
-38.256447	419.10577	21.506836
-38.255547	417.46445	21.516602
-38.255096	415.82291	21.526367
-38.253506	419.60388	21.536133
-38.253578	421.65781	21.545898
-38.251358	421.3161	21.555664
-38.25103	419.66632	21.56543
-38.25095	419.23135	21.575195
-38.250237	418.10233	21.584961
-38.24786	413.80017	21.594727
-38.247253	416.56958	21.604492
-38.248283	421.70941	21.614258
-38.2463	422.57468	21.624023
-38.245266	420.49844	21.633789
-38.245171	414.6853	21.643555
-38.243893	413.8428	21.65332
-38.243267	418.0965	21.663086
-38.241673	416.78003	21.672852
-38.241894	425.38641	21.682617
-38.240658	421.61191	21.692383
-38.240005	418.43988	21.702148
-38.239822	415.99963	21.711914
-38.238358	412.72998	21.72168
-38.237606	418.37274	21.731445
-38.236977	423.18674	21.741211
-38.236942	422.67334	21.750977
-38.234722	419.15445	21.760742
-38.23455	412.4614	21.770508
-38.23394	416.79581	21.780273
-38.23299	417.35153	21.790039
-38.231361	422.21436	21.799805
-38.231281	422.8555	21.80957
-38.230072	421.24988	21.819336
-38.228706	416.7597	21.829102
-38.22781	412.90588	21.838867
-38.227291	415.44	21.848633
-38.227955	422.40836	21.858398
-38.226616	423.75458	21.868164
-38.225872	421.59018	21.87793
-38.223675	417.48499	21.887695
-38.223793	415.9921	21.897461
-38.222473	415.67273	21.907227
-38.221737	418.36484	21.916992
-38.221069	420.26974	21.926758
-38.220421	421.85474	21.936523
-38.219109	419.9863	21.946289
-38.219528	412.90091	21.956055
-38.217884	415.46231	21.96582
-38.217312	416.85461	21.975586
-38.216164	423.37817	21.985352
-38.215572	422.5123	21.995117
-38.216499	418.91821	22.004883
-38.213848	416.22742	22.014648
-38.212997	416.76447	22.024414
-38.212627	417.65317	22.03418
-38.211674	418.38065	22.043945
-38.212418	418.75073	22.053711
-38.209892	423.58328	22.063477
-38.209217	415.79733	22.073242
-38.207989	414.30038	22.083008
-38.208511	415.90744	22.092773
-38.207146	417.06171	22.102539
-38.205124	423.06143	22.112305
-38.204182	418.60092	22.12207
-38.202923	418.60449	22.131836
-38.203098	417.96896	22.141602
-38.203674	416.3356	22.151367
-38.202332	416.82999	22.161133
-38.20042	417.60037	22.170898
-38.199318	422.67841	22.180664
-38.198044	420.98999	22.19043
-38.198727	416.43445	22.200195
-38.198257	415.66434	22.209961
-38.19664	415.36288	22.219727
-38.195778	419.35059	22.229492
-38.195606	418.94955	22.239258
-38.194218	422.07715	22.249023
-38.193466	422.10696	22.258789
-38.192848	416.88058	22.268555
-38.192059	413.19611	22.27832
-38.190826	415.74359	22.288086
-38.189846	419.59637	22.297852
-38.189816	423.25705	22.307617
-38.188705	421.90649	22.317383
-38.188282	414.04794	22.327148
-38.186897	413.93738	22.336914
-38.186291	416.63998	22.34668
-38.185802	416.86514	22.356445
-38.18512	422.44336	22.366211
-38.183231	420.9415	22.375977
-38.183575	419.10437	22.385742
-38.181892	415.30994	22.395508
-38.181648	411.74765	22.405273
-38.181015	417.91718	22.415039
-38.179382	422.84396	22.424805
-38.178802	422.97449	22.43457
-38.178078	418.24683	22.444336
-38.177841	413.57013	22.454102
-38.177181	415.48297	22.463867
-38.176495	414.39087	22.473633
-38.17458	420.02298	22.483398
-38.17403	422.94391	22.493164
-38.173897	421.52841	22.50293
-38.17289	418.99683	22.512695
-38.172169	410.76041	22.522461
-38.171074	415.10873	22.532227
-38.169827	421.38831	22.541992
-38.168591	422.13913	22.551758
-38.168289	420.61276	22.561523
-38.167221	416.8826	22.571289
-38.167324	415.41913	22.581055
-38.165154	415.65805	22.59082
-38.165066	418.58258	22.600586
-38.163372	420.40491	22.610352
-38.163982	422.82574	22.620117
-38.163158	420.04431	22.629883
-38.162254	415.08737	22.639648
-38.161411	414.06516	22.649414
-38.160019	416.6994	22.65918
-38.158997	420.81924	22.668945
-38.15863	419.69348	22.678711
-38.157124	417.78409	22.688477
-38.156456	417.01871	22.698242
-38.156929	415.59689	22.708008
-38.15575	415.44998	22.717773
-38.155064	415.00272	22.727539
-38.153954	419.29315	22.737305
-38.154488	423.45175	22.74707
-38.152016	416.62085	22.756836
-38.15202	415.87103	22.766602
-38.150616	412.53659	22.776367
-38.150604	417.5907	22.786133
-38.148155	420.11856	22.795898
-38.147766	417.73642	22.805664
-38.146736	420.27829	22.81543
-38.146355	418.57767	22.825195
-38.145664	414.84329	22.834961
-38.145546	414.34909	22.844727
-38.144966	414.37173	22.854492
-38.141994	422.69827	22.864258
-38.1427	420.8165	22.874023
-38.142582	417.5166	22.883789
-38.140884	414.18069	22.893555
-38.140171	413.50851	22.90332
-38.138657	417.05988	22.913086
-38.138462	416.91782	22.922852
-38.138153	420.8837	22.932617
-38.137207	421.63208	22.942383
-38.135811	416.32278	22.952148
-38.134956	412.97345	22.961914
-38.135933	412.02698	22.97168
-38.133888	416.98444	22.981445
-38.131496	423.6062	22.991211
-38.13245	420.82202	23.000977
-38.130405	416.03223	23.010742
-38.130383	413.18237	23.020508
-38.129261	414.63037	23.030273
-38.128613	413.20767	23.040039
-38.127785	420.33481	23.049805
-38.127113	419.80609	23.05957
-38.125622	421.21948	23.069336
-38.125061	415.00534	23.079102
-38.123344	411.10327	23.088867
-38.122787	415.40417	23.098633
-38.122784	420.62766	23.108398
-38.122234	423.32495	23.118164
-38.121086	418.18103	23.12793
-38.120293	414.40189	23.137695
-38.119587	415.7767	23.147461
-38.120327	414.46881	23.157227
-38.118145	418.57709	23.166992
-38.116867	420.73376	23.176758
-38.116714	419.33508	23.186523
-38.115688	418.48349	23.196289
-38.114403	411.32983	23.206055
-38.113319	414.89127	23.21582
-38.11351	417.76193	23.225586
-38.111862	419.62973	23.235352
-38.112507	421.08868	23.245117
-38.111115	416.57761	23.254883
-38.110043	414.763	23.264648
-38.108639	415.28738	23.274414
-38.108547	412.96429	23.28418
-38.106873	418.13644	23.293945
-38.10648	418.89423	23.303711
-38.106762	419.84421	23.313477
-38.104736	416.13528	23.323242
-38.103642	412.57037	23.333008
-38.102234	413.59293	23.342773
-38.102402	415.61505	23.352539
-38.101883	417.76489	23.362305
-38.101768	418.48285	23.37207
-38.100052	417.81769	23.381836
-38.099514	417.74399	23.391602
-38.098545	413.79907	23.401367
-38.097916	411.41776	23.411133
-38.096958	417.68265	23.420898
-38.094883	421.24731	23.430664
-38.094395	416.54413	23.44043
-38.093735	418.18713	23.450195
-38.09391	412.57916	23.459961
-38.092831	413.86664	23.469727
-38.091896	420.09052	23.479492
-38.090797	415.82172	23.489258
-38.091103	420.09076	23.499023
-38.0895	417.69608	23.508789
-38.08889	415.51901	23.518555
-38.088291	411.60214	23.52832
-38.087151	411.48486	23.538086
-38.085602	419.34619	23.547852
-38.085728	420.04321	23.557617
-38.085182	420.19571	23.567383
-38.08437	414.85965	23.577148
-38.083138	411.42087	23.586914
-38.082108	415.53445	23.59668
-38.081123	414.36765	23.606445
-38.081421	419.08005	23.616211
-38.079201	421.62881	23.625977
-38.078655	417.60995	23.635742
-38.077766	413.90326	23.645508
-38.075909	408.35779	23.655273
-38.076458	414.47153	23.665039
-38.074268	421.13879	23.674805
-38.074566	419.63364	23.68457
-38.074463	417.57373	23.694336
-38.073429	412.22354	23.704102
-38.071957	413.01129	23.713867
-38.071507	411.67114	23.723633
-38.071747	418.01627	23.733398
-38.0704	419.65182	23.743164
-38.068676	420.36795	23.75293
-38.068348	414.30441	23.762695
-38.066814	410.19949	23.772461
-38.066639	412.83862	23.782227
-38.066357	417.74634	23.791992
-38.065083	422.15329	23.801758
-38.064384	417.32898	23.811523
-38.064671	414.93204	23.821289
-38.061974	414.46771	23.831055
-38.061913	412.35822	23.84082
-38.06189	414.79471	23.850586
-38.060783	416.43124	23.860352
-38.059753	419.42514	23.870117
-38.06002	418.92191	23.879883
-38.057011	410.48575	23.889648
-38.057594	412.25018	23.899414
-38.05666	413.81171	23.90918
-38.055927	418.46161	23.918945
-38.055779	419.99396	23.928711
-38.054539	415.94809	23.938477
-38.052765	415.75894	23.948242
-38.052448	411.58447	23.958008
-38.051174	412.52649	23.967773
-38.051495	414.27524	23.977539
-38.049767	417.73877	23.987305
-38.050152	420.01453	23.99707
-38.047283	414.48401	24.006836
-38.046787	412.23129	24.016602
-38.046055	413.23163	24.026367
-38.044975	412.57135	24.036133
-38.04406	416.78134	24.045898
-38.044067	416.3252	24.055664
-38.043797	416.74139	24.06543
-38.042774	415.86047	24.075195
-38.041267	413.67902	24.084961
-38.039879	410.98206	24.094727
-38.040684	414.224	24.104492
-38.039227	417.94897	24.114258
-38.038769	418.22324	24.124023
-38.038387	417.34122	24.133789
-38.036804	410.57556	24.143555
-38.035938	412.55908	24.15332
-38.034824	413.91415	24.163086
-38.034431	414.62552	24.172852
-38.034103	417.56024	24.182617
-38.0322	418.64041	24.192383
-38.03196	415.69418	24.202148
-38.031422	411.12991	24.211914
-38.029823	408.2193	24.22168
-38.029305	415.74985	24.231445
-38.028828	418.772	24.241211
-38.026676	418.43454	24.250977
-38.026989	412.42972	24.260742
-38.026711	410.03973	24.270508
-38.025696	413.59647	24.280273
-38.025497	411.66837	24.290039
-38.023972	417.23016	24.299805
-38.022999	419.66559	24.30957
-38.020355	416.48059	24.319336
-38.020638	413.44049	24.329102
-38.020088	406.9856	24.338867
-38.019543	411.94321	24.348633
-38.018826	416.08063	24.358398
-38.017262	418.59232	24.368164
-38.01685	416.17081	24.37793
-38.015854	410.42941	24.387695
-38.015553	412.79553	24.397461
-38.01416	410.75452	24.407227
-38.013134	414.09451	24.416992
-38.013821	417.46884	24.426758
-38.011673	417.62714	24.436523
-38.01178	414.41315	24.446289
-38.010578	409.13654	24.456055
-38.009823	409.13147	24.46582
-38.009502	413.59805	24.475586
-38.007797	416.87177	24.485352
-38.007793	416.12189	24.495117
-38.006058	414.39603	24.504883
