Time,Extension,Load
458.60003,3.82165,1130.1998
458.7,3.82256,1130.32106
458.80003,3.82318,1130.44865
458.90003,3.82414,1130.11207
459.00003,3.82516,1130.29182
459.10003,3.82575,1130.42258
459.2,3.82666,1130.15305
459.30003,3.82765,1130.31389
459.40003,3.82824,1130.20325
459.50003,3.82904,1130.34304
459.60003,3.83014,1130.0534
459.7,3.83081,1130.26528
459.80003,3.83161,1130.11347
459.90003,3.83258,1130.51441
460.00003,3.83325,1130.38458
460.10003,3.83405,1130.15817
460.2,3.8352,1130.52754
460.30003,3.83577,1130.27496
460.40003,3.8366,1130.30318
460.50003,3.83767,1130.30653
460.60003,3.83826,1130.29191
460.7,3.83901,1129.73033
460.80003,3.84008,1130.23529
460.90003,3.84088,1130.16916
461.00003,3.84163,1130.43794
461.10003,3.84257,1130.23734
461.2,3.84329,1130.33159
461.30003,3.84402,1130.03273
461.40003,3.84519,1130.11645
461.50003,3.84584,1130.21359
461.60003,3.84656,1129.911
461.7,3.84766,1130.35059
461.80003,3.84833,1130.24469
461.90003,3.84897,1129.96884
462.00003,3.85004,1130.09317
462.10003,3.85093,1130.23398
462.2,3.85162,1130.35068
462.30003,3.85253,1130.08479
462.40003,3.85334,1130.13992
462.50003,3.85401,1129.67882
462.60003,3.85513,1130.02704
462.7,3.85591,1129.90784
462.80003,3.85655,1129.76264
462.90003,3.85757,1129.97396
463.00003,3.8584,1130.46989
463.10003,3.85902,1130.06048
463.2,3.85993,1129.69037
463.30003,3.86097,1130.19412
463.40003,3.86164,1129.95207
463.50003,3.8625,1130.08637
463.60003,3.86338,1129.98579
463.7,3.86405,1129.90383
463.80003,3.86499,1129.68991
463.90003,3.86598,1130.25447
464.00003,3.86654,1129.94611
464.10003,3.86748,1130.02434
464.2,3.86847,1130.09252
464.30003,3.86906,1129.86676
464.40003,3.86986,1129.95887
464.50003,3.87099,1130.11915
464.60003,3.87166,1129.90588
464.7,3.87246,1129.90411
464.80003,3.8734,1130.45005
464.90003,3.87407,1129.87105
465.00003,3.8749,1130.00683
465.10003,3.87602,1130.16116
465.2,3.87659,1130.09065
465.30003,3.87744,1130.03412
465.40003,3.87852,1130.43124
465.50003,3.87911,1130.23799
465.60003,3.87983,1130.11487
465.7,3.88095,1130.0887
465.80003,3.8817,1130.13685
465.90003,3.88243,1130.27673
466.00003,3.88339,1130.13806
466.10003,3.88411,1130.25066
466.2,3.88484,1130.01373
466.30003,3.88604,1130.03384
466.40003,3.88669,1130.22402
466.50003,3.88738,1129.99445
466.60003,3.88848,1130.17419
466.7,3.88918,1130.0846
466.80003,3.88982,1129.81275
466.90003,3.89086,1129.85857
467.00003,3.89175,1129.95086
467.10003,3.89244,1130.21648
467.2,3.89333,1130.16823
467.30003,3.89419,1129.96781
467.40003,3.89486,1129.72762
467.50003,3.89593,1129.87552
467.60003,3.89676,1130.08283
467.7,3.89737,1129.5828
467.80003,3.89839,1129.79859
467.90003,3.89927,1130.06989
468.00003,3.89986,1129.66914
468.10003,3.90075,1129.71533
468.2,3.90182,1129.94863
468.30003,3.90246,1129.71859
468.40003,3.90329,1129.95934
468.50003,3.90423,1129.88008
468.60003,3.90487,1129.81638
468.7,3.90581,1129.96707
468.80003,3.90686,1129.88371
468.90003,3.90739,1129.6249
469.00003,3.90833,1129.854
469.10003,3.90932,1129.90681
469.2,3.90991,1129.96502
469.30003,3.91069,1129.84544
469.40003,3.91178,1129.93168
469.50003,3.91251,1129.89973
469.60003,3.91328,1129.52422
469.7,3.91422,1129.83529
469.80003,3.91492,1129.49256
469.90003,3.91569,1129.34327
470.00003,3.9169,1129.77084
470.10003,3.91749,1129.67594
470.2,3.91824,1129.73219
470.30003,3.91934,1129.83268
470.40003,3.91995,1129.96437
470.50003,3.92065,1129.62164
470.60003,3.92175,1129.55263
470.7,3.92255,1129.51491
470.80003,3.92327,1129.76478
470.90003,3.92421,1129.93149
471.00003,3.92499,1129.67007
471.10003,3.92569,1129.53456
471.2,3.92684,1129.78648
471.30003,3.92753,1129.95971
471.40003,3.92823,1129.31104
471.50003,3.92927,1129.5977
471.60003,3.93003,1129.56576
471.7,3.93064,1129.511
471.80003,3.93166,1129.49014
471.90003,3.93262,1130.05731
472.00003,3.93329,1129.58495
472.10003,3.93418,1129.86621
472.2,3.93503,1129.87859
472.30003,3.9357,1129.80707
472.40003,3.93669,1129.39486
472.50003,3.93763,1129.78499
472.60003,3.93819,1129.45829
472.7,3.93921,1129.37381
472.80003,3.9401,1129.74094
472.90003,3.94069,1129.51491
473.00003,3.94154,1129.51109
473.10003,3.94267,1129.62583
473.2,3.94331,1129.4065
473.30003,3.94414,1129.34383
473.40003,3.94508,1129.47812
473.50003,3.94572,1129.25824
473.60003,3.94658,1129.46983
473.7,3.94765,1129.66606
473.80003,3.94824,1129.37391
473.90003,3.94912,1129.34038
474.00003,3.95017,1129.33433
474.10003,3.95076,1129.3103
474.2,3.95151,1129.294
474.30003,3.95266,1129.39477
474.40003,3.95336,1129.61167
474.50003,3.95411,1129.29111
474.60003,3.95507,1129.43063
474.7,3.95577,1129.24743
474.80003,3.95652,1129.18895
474.90003,3.95769,1129.36618
475.00003,3.95831,1129.43808
475.10003,3.95906,1129.44106
475.2,3.96019,1129.32129
475.30003,3.9608,1129.42904
475.40003,3.9615,1129.17321
475.50003,3.9626,1129.4703
475.60003,3.9634,1129.58979
475.7,3.96412,1129.66551
475.80003,3.96503,1129.37922
475.90003,3.96581,1129.80194
476.00003,3.96653,1129.48706
476.10003,3.96763,1129.50448
476.2,3.96838,1129.42867
476.30003,3.96902,1129.38695
476.40003,3.97012,1129.64893
476.50003,3.97087,1129.81908
476.60003,3.97149,1129.30816
476.7,3.97248,1129.26299
476.80003,3.97344,1129.79617
476.90003,3.97411,1129.46751
477.00003,3.975,1129.67407
477.10003,3.97586,1129.71002
477.2,3.97652,1129.29288
477.30003,3.97757,1129.30872
477.40003,3.97845,1129.74485
477.50003,3.97904,1129.51789
477.60003,3.98006,1129.38005
477.7,3.98092,1129.68432
477.80003,3.98153,1129.26224
477.90003,3.98239,1129.30601
478.00003,3.98349,1129.58392
478.10003,3.98413,1129.46434
478.2,3.98499,1129.05148
478.30003,3.9859,1129.71961
478.40003,3.98657,1129.60553
478.50003,3.98745,1129.15384
478.60003,3.98853,1129.69456
478.7,3.98909,1129.33172
478.80003,3.99,1129.23896
478.90003,3.99099,1129.43128
479.00003,3.99155,1129.21391
479.10003,3.99233,1129.27919
479.2,3.99348,1129.63738
479.30003,3.99418,1129.23635
479.40003,3.99495,1129.21232
479.50003,3.99592,1129.41293
479.60003,3.99659,1129.25693
479.7,3.99739,1129.3509
479.80003,3.99854,1129.59919
479.90003,3.99913,1129.40874
480.00003,3.99991,1129.08278
480.10003,4.00101,1129.65433
480.2,4.0016,1129.39943
480.30003,4.00232,1129.12878
480.40003,4.00342,1129.29847
480.50003,4.00419,1129.44255
480.60003,4.00494,1129.12571
480.7,4.00591,1129.58672
480.80003,4.00663,1129.6466
480.90003,4.00733,1129.45
481.00003,4.00853,1129.48082
481.10003,4.00918,1129.55468
481.2,4.00987,1129.31523
481.30003,4.01097,1129.42457
481.40003,4.01167,1129.48045
481.50003,4.01234,1129.39468
481.60003,4.01336,1129.22434
481.7,4.01424,1129.34774
481.80003,4.01494,1129.47589
481.90003,4.01587,1129.16604
482.00003,4.01668,1129.01833
482.10003,4.01737,1129.41321
482.2,4.01844,1129.45503
482.30003,4.01925,1129.59882
482.40003,4.01986,1129.28506
482.50003,4.02094,1129.18215
482.60003,4.02174,1129.62741
482.7,4.02236,1128.93963
482.80003,4.02329,1129.56688
482.90003,4.02428,1129.04608
483.00003,4.02495,1129.1788
483.10003,4.02584,1129.41833
483.2,4.02669,1129.17656
483.30003,4.02736,1129.38136
483.40003,4.02836,1129.34317
483.50003,4.02929,1129.44003
483.60003,4.02988,1129.19295
483.7,4.03087,1129.3414
483.80003,4.03178,1129.21512
483.90003,4.03237,1129.4133
484.00003,4.03323,1129.05977
484.10003,4.0343,1129.45726
484.2,4.03497,1129.25302
484.30003,4.0358,1129.23672
484.40003,4.03674,1129.28441
484.50003,4.03738,1129.38611
484.60003,4.03827,1129.13791
484.7,4.03936,1129.33945
484.80003,4.03993,1128.72543
484.90003,4.04081,1129.07523
485.00003,4.04183,1129.44916
485.10003,4.04242,1129.26224
485.2,4.04319,1128.86345
485.30003,4.04429,1129.06471
485.40003,4.04502,1129.12441
485.50003,4.04577,1129.18252
485.60003,4.04673,1129.0337
485.7,4.04745,1129.0214
485.80003,4.04818,1129.06061
485.90003,4.04938,1129.18075
486.00003,4.04997,1129.01675
486.10003,4.05075,1129.00957
486.2,4.05185,1129.18792
486.30003,4.05246,1129.31021
486.40003,4.05316,1129.1286
486.50003,4.0542,1129.26308
486.60003,4.05506,1129.35202
486.7,4.05578,1128.86112
486.80003,4.05672,1129.24175
486.90003,4.0575,1129.36264
487.00003,4.05819,1129.35686
487.10003,4.05932,1129.43221
487.2,4.06004,1129.34746
487.30003,4.06071,1129.37652
487.40003,4.06178,1129.15821
487.50003,4.06251,1129.05931
487.60003,4.06315,1129.04068
487.7,4.06414,1128.99365
487.80003,4.06511,1129.20161
487.90003,4.0658,1129.13782
488.00003,4.06669,1128.8465
488.10003,4.06754,1129.16604
488.2,4.06819,1128.8859
488.30003,4.06923,1129.14518
488.40003,4.07011,1129.47272
488.50003,4.0707,1129.04441
488.60003,4.07169,1129.19863
488.7,4.07261,1129.13372
488.80003,4.07319,1129.01283
488.90003,4.07405,1129.05307
489.00003,4.07512,1128.87267
489.10003,4.07582,1129.11714
489.2,4.07665,1129.11416
489.30003,4.07759,1129.28664
489.40003,4.07823,1129.09889
489.50003,4.07909,1129.09256
489.60003,4.08019,1129.21363
489.7,4.08075,1128.83905
489.80003,4.08163,1128.87705
489.90003,4.08265,1129.01954
490.00003,4.08324,1129.16837
490.10003,4.08402,1128.9198
490.2,4.08514,1128.69926
490.30003,4.08586,1129.17591
490.40003,4.08661,1128.81567
490.50003,4.08758,1128.94876
490.60003,4.08827,1129.26234
490.7,4.08902,1129.06005
490.80003,4.0902,1128.88524
490.90003,4.09079,1128.8004
491.00003,4.09157,1128.75942
491.10003,4.09267,1129.28618
491.2,4.09331,1128.95807
491.30003,4.09398,1128.83374
491.40003,4.09508,1129.00091
491.50003,4.09588,1128.77265
491.60003,4.09661,1128.59821
491.7,4.09754,1128.92874
491.80003,4.09832,1129.03481
491.90003,4.09899,1128.8939
492.00003,4.10014,1128.86596
492.10003,4.10089,1128.8668
492.2,4.10156,1129.31272
492.30003,4.1026,1128.97409
492.40003,4.10338,1128.9808
492.50003,4.104,1128.91672
492.60003,4.10496,1128.8519
492.7,4.10593,1128.9889
492.80003,4.10662,1128.87016
492.90003,4.10751,1128.84007
493.00003,4.10836,1129.0662
493.10003,4.10903,1129.14508
493.2,4.11003,1128.77414
493.30003,4.11099,1128.72189
493.40003,4.11155,1129.01311
493.50003,4.11254,1128.67914
493.60003,4.11348,1128.98108
493.7,4.11404,1128.64878
493.80003,4.11485,1128.597
493.90003,4.11597,1129.01758
494.00003,4.11664,1129.07384
494.10003,4.11747,1128.96385
494.2,4.11838,1128.93665
494.30003,4.11908,1128.56831
494.40003,4.11991,1128.51337
494.50003,4.12106,1128.90769
494.60003,4.12157,1128.72617
494.7,4.12245,1128.8628
494.80003,4.1235,1129.02997
494.90003,4.12409,1129.00054
495.00003,4.12484,1128.47611
495.10003,4.12594,1128.66648
495.2,4.12669,1128.74117
495.30003,4.12744,1128.7462
495.40003,4.1284,1128.60603
495.50003,4.12912,1129.12329
495.60003,4.12985,1128.60082
495.7,4.13105,1128.90359
495.80003,4.13167,1128.79099
495.90003,4.13239,1128.64533
496.00003,4.13349,1128.62252
496.10003,4.13416,1128.87444
496.2,4.13483,1128.74061
496.30003,4.13585,1128.35085
496.40003,4.13676,1128.70717
496.50003,4.13743,1128.6241
496.60003,4.13836,1128.76501
496.7,4.13917,1129.01432
496.80003,4.13986,1128.6919
496.90003,4.14094,1128.45832
497.00003,4.14174,1128.89074
497.10003,4.14238,1128.51597
497.2,4.1434,1128.69553
497.30003,4.14423,1128.97363
497.40003,4.14485,1128.73083
497.50003,4.14576,1128.6418
497.60003,4.1468,1128.60389
497.7,4.14747,1128.96441
497.80003,4.14833,1128.75598
497.90003,4.14921,1128.80915
498.00003,4.14991,1128.51057
498.10003,4.15079,1128.42135
498.2,4.15181,1128.80189
498.30003,4.15237,1128.39183
498.40003,4.15334,1128.73884
498.50003,4.1543,1128.47565
498.60003,4.15489,1128.88925
498.7,4.15569,1128.47313
498.80003,4.15682,1128.85926
498.90003,4.15752,1128.91812
499.00003,4.15829,1128.79537
499.10003,4.15923,1128.65698
499.2,4.15993,1128.7827
499.30003,4.1607,1128.41902
499.40003,4.16186,1128.69591
499.50003,4.16244,1128.63798
499.60003,4.16327,1128.44678
499.7,4.16435,1128.65195
499.80003,4.16494,1128.34247
499.90003,4.16566,1128.16151
500.00003,4.16681,1128.63276
500.10003,4.16753,1128.85004
500.2,4.16828,1128.4777
500.30003,4.16925,1128.68529
500.40003,4.16997,1128.35476
500.50003,4.17069,1127.95969
500.60003,4.17185,1128.52175
500.7,4.17252,1128.45413
500.80003,4.17321,1128.2526
500.90003,4.17434,1128.70466
501.00003,4.17501,1128.55453
501.10003,4.17565,1128.43001
501.2,4.17669,1128.58517
501.30003,4.17758,1128.7055
501.40003,4.17828,1128.52445
501.50003,4.17919,1128.55108
501.60003,4.18002,1128.4885
501.7,4.18069,1128.52268
501.80003,4.18176,1128.53954
501.90003,4.18259,1128.65949
502.00003,4.1832,1128.50619
502.10003,4.18425,1128.95118
502.2,4.18508,1128.78168
502.30003,4.18567,1128.48068
502.40003,4.18661,1128.3135
502.50003,4.18762,1128.42228
502.60003,4.18829,1128.58089
502.7,4.18915,1128.18806
502.80003,4.19006,1128.71835
502.90003,4.1907,1128.40291
503.00003,4.19167,1128.49735
503.10003,4.19266,1129.0893
503.2,4.19325,1128.46764
503.30003,4.19419,1128.8858
503.40003,4.19512,1128.719
503.50003,4.19571,1128.76901
503.60003,4.19652,1128.67896
503.7,4.19764,1128.64003
503.80003,4.19831,1128.77525
503.90003,4.19914,1128.56049
504.00003,4.20008,1128.80589
504.10003,4.20075,1128.47118
504.2,4.20158,1128.4804
504.30003,4.2027,1128.73754
504.40003,4.20329,1128.51998
504.50003,4.2041,1128.59746
504.60003,4.20517,1128.88888
504.7,4.20576,1128.75132
504.80003,4.20648,1128.73595
504.90003,4.20763,1128.45208
505.00003,4.20836,1128.49819
505.10003,4.20911,1128.54876
505.2,4.21007,1128.57092
505.30003,4.21079,1128.53386
505.40003,4.21152,1128.29776
505.50003,4.21269,1128.6716
505.60003,4.21334,1128.5075
505.7,4.21403,1128.29618
505.80003,4.21513,1128.6634
505.90003,4.21583,1128.2281
506.00003,4.2165,1128.43905
506.10003,4.21754,1128.48282
506.2,4.2184,1128.45898
506.30003,4.2191,1128.40524
506.40003,4.22006,1128.33623
506.50003,4.22084,1128.64291
506.60003,4.22151,1128.21879
506.7,4.22266,1128.48403
506.80003,4.22338,1128.49195
506.90003,4.22402,1128.41232
507.00003,4.2251,1128.42647
507.10003,4.22587,1128.61739
507.2,4.22652,1128.45264
507.30003,4.22745,1128.64934
507.40003,4.22844,1128.29581
507.50003,4.22911,1128.49893
507.60003,4.23,1128.47658
507.7,4.23088,1128.45059
507.80003,4.23155,1128.20053
507.90003,4.23252,1128.2458
508.00003,4.23345,1128.55928
508.10003,4.23404,1128.54047
508.2,4.23506,1128.51746
508.30003,4.23594,1128.47034
508.40003,4.23653,1128.59374
508.50003,4.23739,1128.47257
508.60003,4.23846,1128.6879
508.7,4.23913,1128.58033
508.80003,4.23996,1128.42126
508.90003,4.2409,1128.45916
509.00003,4.24154,1128.4343
509.10003,4.24245,1128.5834
509.2,4.2435,1128.64729
509.30003,4.24406,1128.47108
509.40003,4.245,1127.96454
509.50003,4.24599,1128.70866
509.60003,4.24658,1128.53162
509.7,4.24735,1128.48962
509.80003,4.24845,1128.45739
509.90003,4.24918,1128.50675
510.00003,4.24995,1128.36696
510.10003,4.25092,1128.12743
510.2,4.25159,1128.31993
510.30003,4.25239,1127.75862
510.40003,4.25354,1128.502
510.50003,4.25413,1128.46857
510.60003,4.25491,1128.06913
510.7,4.25601,1128.21981
510.80003,4.25662,1128.00421
510.90003,4.25735,1127.85622
511.00003,4.25842,1128.07974
511.10003,4.25919,1128.0464
511.2,4.25994,1128.22661
511.30003,4.26091,1128.21171
511.40003,4.26163,1128.08784
511.50003,4.26236,1128.36743
511.60003,4.26353,1128.04696
511.7,4.26418,1128.17436
511.80003,4.2649,1128.16831
511.90003,4.266,1128.32524
512,4.26667,1128.29292
512.10003,4.26734,1128.40086
512.2,4.26833,1128.03355
512.30006,4.26927,1128.31388
512.40003,4.26996,1128.52491
512.5,4.27085,1128.28044
512.60003,4.27168,1128.09511
512.7,4.27235,1128.00533
512.80006,4.27342,1128.29255
512.90003,4.27425,1128.51895
513,4.27486,1128.10796
513.10003,4.27594,1128.18228
513.2,4.27674,1128.49995
513.30006,4.27736,1128.08133
513.40003,4.27824,1128.18787
513.5,4.27928,1128.16831
513.60003,4.27998,1128.40496
513.7,4.28081,1128.54186
513.80006,4.28172,1128.19998
513.90003,4.28239,1128.45469
514,4.2833,1128.1129
514.10003,4.28432,1128.45553
514.2,4.28491,1128.15732
514.30006,4.28582,1128.03923
514.40003,4.28681,1128.46605
514.5,4.2874,1128.14363
514.60003,4.2882,1128.01669
514.7,4.2893,1128.10079
514.80006,4.29,1128.22987
514.90003,4.29077,1127.96519
515,4.29177,1128.37208
515.10003,4.29244,1128.25334
515.2,4.29321,1128.01604
515.30006,4.29436,1128.16868
515.40003,4.29495,1128.39369
515.5,4.29576,1128.26619
515.60003,4.29686,1128.6418
515.7,4.29744,1128.45749
515.80006,4.29817,1128.0437
515.90003,4.29929,1127.91266
516,4.30004,1128.31919
516.10003,4.30077,1128.29106
516.2,4.30173,1128.18712
516.30006,4.30248,1128.18573
516.40003,4.30318,1127.99313
516.5,4.30436,1128.31369
516.60003,4.305,1127.89245
516.7,4.30572,1127.77743
516.80006,4.30682,1128.01418
516.90003,4.30752,1128.16254
517,4.30816,1128.26191
517.10003,4.30918,1128.16906
517.2,4.31009,1128.02843
517.30006,4.31076,1128.10731
517.40003,4.31169,1128.0478
517.5,4.3125,1128.12612
517.60003,4.31317,1127.58623
517.7,4.31424,1128.0979
517.80006,4.3151,1128.21655
517.90003,4.31571,1127.91024
518,4.31673,1128.0437
518.10003,4.31759,1128.36678
518.2,4.3182,1127.80528
518.30006,4.31906,1127.72509
518.40003,4.32013,1128.01036
518.5,4.3208,1127.84961
518.60003,4.32163,1128.08822
518.7,4.32257,1128.05367
518.80006,4.32321,1127.90549
518.90003,4.32412,1128.03476
519,4.32517,1128.07117
519.10003,4.32573,1127.7603
519.2,4.32664,1127.69585
519.30006,4.32766,1128.0708
519.40003,4.32825,1128.11886
519.5,4.329,1127.84253
519.60003,4.33015,1128.06195
519.7,4.33085,1128.01092
519.80006,4.3316,1127.75406
519.90003,4.33256,1128.11858
520,4.33326,1128.11718
520.10003,4.33403,1127.85948
520.2,4.33524,1127.81031
520.30006,4.3358,1128.18852
520.40003,4.33658,1128.03103
520.5,4.33768,1128.14624
520.60003,4.33829,1127.75583
520.7,4.33899,1127.69371
520.80006,4.34006,1128.00477
520.90003,4.34089,1127.89273
521,4.34159,1127.8118
521.10003,4.34255,1127.99555
521.2,4.34333,1127.62498
521.30006,4.34402,1127.7047
521.40003,4.34518,1127.8104
521.5,4.34587,1127.94293
521.60003,4.34652,1127.83536
521.7,4.34761,1127.63951
521.80006,4.34839,1127.82074
521.90003,4.34901,1127.53399
522,4.34997,1127.81813
522.10003,4.35094,1128.03308
522.2,4.3516,1127.80295
522.30006,4.35252,1127.68188
522.40003,4.35337,1127.77753
522.5,4.35404,1127.84719
522.60003,4.35503,1127.42754
522.7,4.35594,1127.67247
522.80006,4.35656,1127.56826
522.90003,4.35753,1127.43219
523,4.35846,1127.83024
523.10003,4.35902,1127.56798
523.2,4.35988,1127.51517
523.30006,4.36098,1127.91406
523.40003,4.36165,1127.7114
523.5,4.36245,1127.47168
523.60003,4.36339,1127.85595
523.7,4.36406,1127.4403
523.80006,4.36492,1127.67201
523.90003,4.36602,1127.73776
524,4.36661,1127.69967
524.10003,4.36746,1127.64305
524.2,4.36851,1127.94042
524.30006,4.3691,1127.85017
524.4,4.36982,1127.84542
524.5,4.37097,1127.61436
524.60006,4.37169,1127.75816
524.7,4.37244,1127.62349
524.80006,4.37341,1127.67713
524.9,4.37411,1127.45874
525,4.37488,1127.91182
525.10006,4.37601,1127.72314
525.2,4.37665,1127.58335
525.30006,4.3774,1127.54442
525.4,4.3785,1127.77054
525.5,4.37914,1127.97804
525.60006,4.37984,1127.51694
525.7,4.38091,1127.82363
525.80006,4.38174,1128.06633
525.9,4.38244,1127.65534
526,4.3834,1127.54321
526.10006,4.38415,1127.60775
526.2,4.38485,1127.33338
526.30006,4.38597,1127.82437
526.4,4.38672,1127.7223
526.5,4.38736,1127.7494
526.60006,4.38844,1127.8877
526.7,4.38921,1127.83834
526.80006,4.38983,1127.46581
526.9,4.39079,1127.49469
527,4.39178,1127.68589
527.10006,4.39248,1127.34325
527.2,4.39336,1127.36691
527.30006,4.39419,1127.78824
527.4,4.39486,1127.71653
527.5,4.39586,1127.65757
527.60006,4.39677,1127.80221
527.7,4.39738,1127.63997
527.80006,4.39835,1127.76002
527.9,4.39928,1127.8687
528,4.39987,1127.66987
528.10006,4.40073,1127.47122
528.2,4.40183,1127.40519
528.30006,4.4025,1127.68337
528.4,4.4033,1127.47923
528.5,4.40424,1127.53799
528.60006,4.40488,1127.50037
528.7,4.40577,1127.50074
528.80006,4.40684,1127.6626
528.9,4.40743,1127.65683
529,4.40828,1127.64314
529.10006,4.40933,1127.45157
529.2,4.40992,1127.71988
529.30006,4.41067,1127.35722
529.4,4.41182,1127.82391
529.5,4.41252,1127.64072
529.60006,4.41327,1127.44523
529.7,4.41426,1127.4945
529.80006,4.41493,1127.4673
529.9,4.4157,1127.53026
530,4.41688,1127.52821
530.10006,4.41747,1127.57105
530.2,4.41822,1127.73776
530.30006,4.41935,1127.53762
530.4,4.41996,1127.85632
530.5,4.42066,1127.44374
530.60006,4.42176,1127.68868
530.7,4.42256,1127.6505
530.80006,4.42326,1127.32286
530.9,4.42422,1127.68523
531,4.42497,1127.3901
531.10006,4.42567,1127.75173
531.2,4.42685,1127.7305
531.30006,4.42752,1127.62582
531.4,4.42821,1127.44253
531.5,4.42928,1127.72286
531.60006,4.43001,1127.72314
531.7,4.43065,1127.62032
531.80006,4.43167,1127.5013
531.9,4.43261,1127.71234
532,4.43327,1127.77548
532.10006,4.43421,1127.38553
532.2,4.43504,1127.42465
532.30006,4.43566,1127.28495
532.4,4.43678,1127.43918
532.5,4.43759,1127.64342
532.60006,4.43823,1127.30805
532.7,4.43922,1127.33105
532.80006,4.44008,1127.51666
532.9,4.44069,1127.67052
533,4.44161,1127.3874
533.10006,4.44262,1127.43611
